time,hvac_reaZonEas_TSup_y
6661830,285.0985026166351
6661860,285.09850113404576
6661890,285.09850742135507
6661920,285.09851192117094
6661950,285.09851332295636
6661980,285.0985149502037
6662010,285.09851542041133
6662040,285.09851627368295
6662070,285.09851655878964
6662100,285.0985166722601
6662130,285.09851677693615
6662160,285.0985169472896
6662190,285.0985171577005
6662220,285.0985173512012
6662250,285.09851755168046
6662280,285.0985177867751
6662310,285.0985180656055
6662340,285.09851838815996
6662370,285.0985187526236
6662400,285.09851915729314
6662430,285.098519600835
6662460,285.0985200824695
6662490,285.09852060211324
6662520,285.09852116058454
6662550,285.0985217596542
6662580,285.0985224021525
6662610,285.09852309196856
6662640,285.09852383397646
6662670,285.0985246340274
6662700,285.0985254989498
6662730,285.09852643641506
6662760,285.0985274548601
6662790,285.09852856334453
6662820,285.09852977146085
6662850,285.09853108913615
6662880,285.0985325265835
6662910,285.0985340940846
6662940,285.0985358017975
6662970,285.0985376596853
6663000,285.09853967726195
6663030,285.0985418635461
6663060,285.0985442268429
6663090,285.09854677461317
6663120,285.0985495132963
6663150,285.098552448235
6663180,285.0985555835994
6663210,285.09855892212823
6663240,285.0985624652211
6663270,285.09856621267346
6663300,285.0985701627424
6663330,285.09857431204864
6663360,285.09857569515816
6663390,285.09857615641744
6663420,285.0985763109623
6663450,285.0985763640751
6663480,285.09857638436455
6663510,285.09857639475166
6663540,285.09857640283445
6663570,285.09857641109375
6663600,285.0985764200981
6663630,285.09857642336146
6663660,285.0985764245311
6663690,285.09857642500634
6663720,285.09857642532467
6663750,285.0985764255747
6663780,285.09857642579107
6663810,285.09858222323015
6663840,285.098589960859
6663870,285.09859917382624
6663900,285.09860946163855
6663930,285.0986205562716
6663960,285.0986323468675
6663990,285.0986447968294
6664020,285.09865789166986
6664050,285.0986716221795
6664080,285.0986859797793
6664110,285.09870095605726
6664140,285.09871654199287
6664170,285.09873272829094
6664200,285.09874950481924
6664230,285.0987668613642
6664260,285.0987847870096
6664290,285.09880327008136
6664320,285.09882229908686
6664350,285.098841861568
6664380,285.0988619450379
6664410,285.0988825364336
6664440,285.0989036223342
6664470,285.0989251891265
6664500,285.09894722308275
6664530,285.0989697097177
6664560,285.098992634837
6664590,285.09901598363064
6664620,285.0990397413624
6664650,285.0990638930456
6664680,285.09908842365763
6664710,285.09911331777704
6664740,285.0991385602475
6664770,285.09916413557835
6664800,285.09919002828644
6664830,285.0992162231656
6664860,285.0992427045151
6664890,285.0992694571178
6664920,285.09929646527695
6664950,285.0993237139866
6664980,285.0993511877766
6665010,285.09937887164193
6665040,285.0994067503169
6665070,285.09943480917497
6665100,285.09946303328746
6665130,285.09949140802564
6665160,285.09951991912345
6665190,285.0995485522135
6665220,285.0995772933868
6665250,285.0996061287117
6665280,285.09963504481755
6665310,285.09966402819094
6665340,285.09969306593604
6665370,285.09972214514454
6665400,285.09975125335006
6665430,285.0997798044287
6665460,285.0998094084341
6665490,285.09983835122233
6665520,285.099867168207
6665550,285.09989601176665
6665580,285.0999248519387
6665610,285.099953653153
6665640,285.0999823962907
6665670,285.10001107002245
6665700,285.1000396643819
6665730,285.10006817040403
6665760,285.1000965792411
6665790,285.100124882356
6665820,285.1001530716513
6665850,285.10018113925366
6665880,285.1002090777817
6665910,285.100236879676
6665940,285.10026453834297
6665970,285.10029204700595
6666000,285.1003193993554
6666030,285.1003465893098
6666060,285.1003736110925
6666090,285.1004004592097
6666120,285.10042712836446
6666150,285.1004536136003
6666180,285.10047991006445
6666210,285.10050601334535
6666240,285.1005319190969
6666270,285.1005576230885
6666300,285.1005831215569
6666330,285.1006084108605
6666360,285.1006334873233
6666390,285.1006583476992
6666420,285.1006829886695
6666450,285.1007074072864
6666480,285.10073160055964
6666510,285.10075556582154
6666540,285.1007793001345
6666570,285.1008028011758
6666600,285.10082606626975
6666630,285.1008490930619
6666660,285.1008718790945
6666690,285.1008944221138
6666720,285.10091671985003
6666750,285.1009387700033
6666780,285.10096057042887
6666810,285.1009821187479
6666840,285.1010034129036
6666870,285.1010244504253
6666900,285.10104522922967
6666930,285.1010657468599
6666960,285.10108600114825
6666990,285.10110598953304
6667020,285.10112570947075
6667050,285.1011451587801
6667080,285.1011643344405
6667110,285.1011832338532
6667140,285.1012018544654
6667170,285.1012201930517
6667200,285.10123824697683
6667230,285.101244265525
6667260,285.10124627307397
6667290,285.1012469432225
6667320,285.1012471664799
6667350,285.1012472404521
6667380,285.1012472644839
6667410,285.10124727159126
6667440,285.1012472726518
6667470,285.1012472712548
6667500,285.1012472686601
6667530,285.1012472652006
6667560,285.10124726107733
6667590,285.10124725625724
6667620,285.10124725084034
6667650,285.1012472448301
6667680,285.10124723827414
6667710,285.10124723122897
6667740,285.10124722379146
6667770,285.10124721607
6667800,285.1012472081164
6667830,285.1012472000098
6667860,285.1012471918021
6667890,285.1012471836265
6667920,285.1012471755003
6667950,285.1012471675711
6667980,285.101247159871
6668010,285.10124715247196
6668040,285.10124714548704
6668070,285.10124713893674
6668100,285.10124713287706
6668130,285.1012471273615
6668160,285.10124712241634
6668190,285.10124711799233
6668220,285.10124711416853
6668250,285.101247110918
6668280,285.1012471083094
6668310,285.1012471062768
6668340,285.10124710485377
6668370,285.1012471039408
6668400,285.1012471035734
6668430,285.1012471036819
6668460,285.10124710426976
6668490,285.10124710526765
6668520,285.10124710665684
6668550,285.10124710842433
6668580,285.10124711050247
6668610,285.10124711282805
6668640,285.1012471153905
6668670,285.101247118132
6668700,285.1012471210311
6668730,285.10124712400193
6668760,285.101247126999
6668790,285.1012471300136
6668820,285.10124713301354
6668850,285.1012471360182
6668880,285.1012471389931
6668910,285.10124714190067
6668940,285.1012471447124
6668970,285.1012471474256
6669000,285.10124715003633
6669030,285.1012471527614
6669060,285.10124715547323
6669090,285.10124715816215
6669120,285.10124716079724
6669150,285.10124716333837
6669180,285.1012471658389
6669210,285.10124716824515
6669240,285.10124717051974
6669270,285.1012471727237
6669300,285.1012471748768
6669330,285.101247176892
6669360,285.10124717884094
6669390,285.101247180653
6669420,285.1012471824106
6669450,285.1012471840801
6669480,285.10124718565874
6669510,285.1012471871777
6669540,285.1012471886584
6669570,285.10124719006296
6669600,285.10124719143226
6669630,285.10124719274665
6669660,285.1012398748412
6669690,285.1012310969487
6669720,285.10122289298636
6669750,285.10121582674395
6669780,285.1012100354291
6669810,285.10120551450973
6669840,285.1012022048649
6669870,285.101200024672
6669900,285.10119888133636
6669930,285.10119867527766
6669960,285.1011993016028
6669990,285.10120065028616
6670020,285.10120260647017
6670050,285.1012050509449
6670080,285.10120785965864
6670110,285.1012109044044
6670140,285.10121405249913
6670170,285.1012171672671
6670200,285.10122010787626
6670230,285.10122272959626
6670260,285.10122488430994
6670290,285.1012264198913
6670320,285.1012271809929
6670350,285.1012270091643
6670380,285.1012257429755
6670410,285.10122321786304
6670440,285.10121926696104
6670470,285.1012137208247
6670500,285.1012064079523
6670530,285.1011971548483
6670560,285.1011857862796
6670590,285.1011721258287
6670620,285.101155995635
6670650,285.10113721725725
6670680,285.1011156115528
6670710,285.10109099940735
6670740,285.10106320147725
6670770,285.101032039485
6670800,285.100997335609
6670830,285.10098576767695
6670860,285.10098191173057
6670890,285.10098062646
6670920,285.10098703393925
6670950,285.1009951363507
6670980,285.10100455871293
6671010,285.1010144605582
6671040,285.1010243315354
6671070,285.1010340058898
6671100,285.1010434649775
6671130,285.10105273238923
6671160,285.1010618421183
6671190,285.10107082969273
6671220,285.10107973093125
6671250,285.101088580689
6671280,285.1010974132968
6671310,285.10110626175856
6671340,285.1011151584323
6671370,285.10112413446257
6671400,285.1011332201202
6671430,285.10114244466837
6671460,285.1011518364671
6671490,285.10116142284744
6671520,285.10117123044887
6671550,285.10118128471777
6671580,285.1011916103387
6671610,285.1012022310382
6671640,285.10121316957105
6671670,285.10122444809457
6671700,285.1012360874335
6671730,285.1012481079934
6671760,285.1012605289406
6671790,285.10127336887746
6671820,285.10128664530254
6671850,285.10130037501483
6671880,285.10131457390537
6671910,285.1013292570138
6671940,285.10134443859863
6671970,285.1013601320588
6672000,285.1013763499225
6672030,285.10139310411074
6672060,285.10141040526844
6672090,285.1014282637906
6672120,285.1014466889482
6672150,285.1014656891854
6672180,285.1014852724438
6672210,285.1015054454662
6672240,285.1015262146087
6672270,285.1015475851692
6672300,285.1015695619875
6672330,285.10159214877933
6672360,285.1016153487936
6672390,285.1016391643488
6672420,285.1016635973346
6672450,285.10168864849544
6672480,285.10171431804065
6672510,285.101740605551
6672540,285.1017675097654
6672570,285.101795028896
6672600,285.10182316011367
6672630,285.10182161274986
6672660,285.1018145505392
6672690,285.10181536973425
6672720,285.1018157287618
6672750,285.10181573047856
6672780,285.10181573182405
6672810,285.1018157331549
6672840,285.10181573442117
6672870,285.10181573594076
6672900,285.10181573794
6672930,285.1018157408225
6672960,285.10181574493856
6672990,285.10181575066247
6673020,285.1018157586418
6673050,285.101815769304
6673080,285.10181578330094
6673110,285.10181580138493
6673140,285.1018158243965
6673170,285.1018158532024
6673200,285.1018158885847
6673230,285.1018159315731
6673260,285.10181593390143
6673290,285.1018159362652
6673320,285.101815939041
6673350,285.10181594241436
6673380,285.10181594687117
6673410,285.10181595274173
6673440,285.1018159605688
6673470,285.1018159708839
6673500,285.10181598430506
6673530,285.10181600138736
6673560,285.1018160228987
6673590,285.1018160246914
6673620,285.10181602658986
6673650,285.1018160290428
6673680,285.1018160324433
6673710,285.10181603721315
6673740,285.1018160438536
6673770,285.10181605289694
6673800,285.10181606488624
6673830,285.1018160802918
6673860,285.10181608144404
6673890,285.10181608270733
6673920,285.10181608444003
6673950,285.101816086988
6673980,285.1018160907569
6674010,285.10181609607577
6674040,285.10181610329664
6674070,285.10181611271554
6674100,285.1018161246197
6674130,285.1018161251707
6674160,285.10181612574286
6674190,285.1018161265482
6674220,285.1018161278075
6674250,285.10181612969643
6674280,285.1018161323049
6674310,285.1018161358572
6674340,285.10181614025703
6674370,285.10181614568154
6674400,285.10181615202976
6674430,285.21070534938036
6674460,285.56191075028266
6674490,286.492451392718
6674520,287.90200129475306
6674550,289.1332713490446
6674580,289.9462824421686
6674610,290.40274408118836
6674640,290.6235804177789
6674670,290.70549687473505
6674700,290.7121401346366
6674730,290.68053676668603
6674760,290.63034473059406
6674790,290.571762338775
6674820,290.5096432084241
6674850,290.4459660725992
6674880,290.38153767355095
6674910,290.31652282095274
6674940,290.250573493213
6674970,290.1838793888681
6675000,290.1160125187313
6675030,290.0471408576512
6675060,289.977242135666
6675090,289.9063302442239
6675120,289.8344634906146
6675150,289.7617157456484
6675180,289.6881679739823
6675210,289.6138481985243
6675240,289.5388032691991
6675270,289.4632613407323
6675300,289.3871380107641
6675330,289.310394456041
6675360,289.23312596926405
6675390,289.1554170905919
6675420,289.07723187781244
6675450,288.99859871474894
6675480,288.91955092368295
6675510,288.84010838196946
6675540,288.7602847576285
6675570,288.6800898816918
6675600,288.5995696779671
6675630,288.51880001687226
6675660,288.4378206375104
6675690,288.3579441143572
6675720,288.28399125486845
6675750,288.2210591302527
6675780,288.1711392125045
6675810,288.13344320171586
6675840,288.10590628453224
6675870,288.0861880035791
6675900,288.07223347067327
6675930,288.0641992596257
6675960,288.06076643852214
6675990,288.06081580488205
6676020,288.0631009872693
6676050,288.0662565695602
6676080,288.0693670523399
6676110,288.07200674576785
6676140,288.0740776872717
6676170,288.07564330400976
6676200,288.0768253292045
6676230,288.0777474661496
6676260,288.0785120349169
6676290,288.0791961358799
6676320,288.07985316505915
6676350,288.0805169070965
6676380,288.08120885589096
6676410,288.0819403964559
6676440,288.0827184297402
6676470,288.0835460292425
6676500,288.0844237993605
6676530,288.08535121962854
6676560,288.08632742695016
6676590,288.08735156566337
6676620,288.0884229044909
6676650,288.08954085791703
6676680,288.09070497980184
6676710,288.0919090634473
6676740,288.0919298170995
6676770,288.0762477456349
6676800,288.01350549589785
6676830,287.8814479646915
6676860,287.6813128609215
6676890,287.4325675810959
6676920,287.16148582153755
6676950,286.89189910060963
6676980,286.64092214455565
6677010,286.4176935849394
6677040,286.21756521003607
6677070,286.0551984046444
6677100,285.922088183089
6677130,285.8137533335726
6677160,285.72395641949316
6677190,285.6468080909636
6677220,285.57910258018467
6677250,285.51967787728114
6677280,285.4678314823592
6677310,285.42298200246825
6677340,285.3844563666238
6677370,287.63483807485176
6677400,289.56528476932647
6677430,289.7916870207265
6677460,290.0178489716986
6677490,290.23851001380945
6677520,290.4634369927326
6677550,290.6892798775373
6677580,290.9138314299764
6677610,291.1339496723879
6677640,291.3477480531959
6677670,291.55373300769327
6677700,291.75064982460714
6677730,291.9373769230191
6677760,292.11292018299247
6677790,292.2763395005342
6677820,292.42693659725086
6677850,292.56469656225266
6677880,292.69004792612697
6677910,292.80365482708044
6677940,292.9063039650122
6677970,292.9986948537751
6678000,293.08162397880966
6678030,293.1558786375122
6678060,293.22217444406516
6678090,293.28118904169617
6678120,293.3335719563401
6678150,293.37993058587415
6678180,293.42082368423735
6678210,293.4567615008007
6678240,293.4882075929413
6678270,293.51558340310635
6678300,293.53927458268913
6678330,293.55963523461855
6678360,293.576989262988
6678390,293.5916311905233
6678420,293.6038282015923
6678450,293.613823032696
6678480,293.6218365170986
6678510,293.62529615288776
6678540,293.6226413867881
6678570,293.6134032761336
6678600,293.59732874468614
6678630,293.57578669745095
6678660,293.5500602742249
6678690,293.5207310021802
6678720,293.48803647906385
6678750,293.45199793446767
6678780,293.41278247102156
6678810,293.37198306317964
6678840,293.3299059685188
6678870,293.28711399207657
6678900,293.24417122914195
6678930,293.2015468409754
6678960,293.15957556681684
6678990,293.1184883438499
6679020,293.0784575747876
6679050,293.03963511948893
6679080,293.0022016464774
6679110,292.9663494648505
6679140,292.9321355796994
6679170,292.8995598979409
6679200,292.8685880722219
6679230,292.8391733510198
6679260,292.81126831851316
6679290,292.78484433494987
6679320,292.75989163259754
6679350,292.7364074126808
6679380,292.7143835342652
6679410,292.6937940994064
6679440,292.67458862354243
6679470,292.656691904094
6679500,292.64000805193126
6679530,292.62442746281306
6679560,292.60983500011764
6679590,292.596114636173
6679620,292.58315578041635
6679650,292.5708540277683
6679680,292.5591141635594
6679710,292.5478502441408
6679740,292.53698522926777
6679770,292.5264510404019
6679800,292.5161876844694
6679830,292.506143114797
6679860,292.4962719877635
6679890,292.4865365985728
6679920,292.47690370956195
6679950,292.46734797435715
6679980,292.4578451919814
6680010,292.44838026386924
6680040,292.43893527526865
6680070,292.4295036247406
6680100,292.4200729875096
6680130,292.41063926279514
6680160,292.4011972815415
6680190,292.3917487119238
6680220,292.38228562670105
6680250,292.3728156922736
6680280,292.3633365923381
6680310,292.3538517213718
6680340,292.3443649638992
6680370,292.3348796645837
6680400,292.3254047415893
6680430,292.3159373597937
6680460,292.3064884661337
6680490,292.29706188408636
6680520,292.2876627301858
6680550,292.27829681090674
6680580,292.26896998561193
6680610,292.25968788246394
6680640,292.25045583734567
6680670,292.24127894124
6680700,292.23216216385003
6680730,292.2231104162695
6680760,292.21412850286987
6680790,292.20522102634106
6680820,292.1963923185458
6680850,292.1876464207077
6680880,292.17898709410724
6680910,292.1704178374868
6680940,292.16194189855355
6680970,292.15356227864714
6681000,292.14528173469944
6681030,292.13710278232696
6681060,292.12902770156194
6681090,292.1210585447517
6681120,292.1131971455118
6681150,292.1054451279613
6681180,292.09780391603607
6681210,292.0902747429661
6681240,292.08285866098674
6681270,292.0755565512018
6681300,292.0683691334045
6681330,292.0612969756563
6681360,292.05434050349277
6681390,292.0475000087041
6681420,292.04077565768534
6681450,292.0341674993603
6681480,292.0276754726756
6681510,292.0212994136537
6681540,292.0150390619972
6681570,292.0088940672397
6681600,292.00286399449374
6681630,291.9965161081378
6681660,291.98920348132737
6681690,291.9808292796534
6681720,291.9713963300409
6681750,291.9609189599932
6681780,291.94941802597265
6681810,291.9369078758576
6681840,291.92340590436527
6681870,291.90892948121325
6681900,291.89350140060105
6681930,291.8771492884899
6681960,291.85991051312106
6681990,291.8418279471096
6682020,291.8229481544256
6682050,291.8033227681851
6682080,291.7830063024084
6682110,291.7620655069109
6682140,291.74058112458084
6682170,291.71864451606143
6682200,291.6963478021306
6682230,291.6737779576568
6682260,291.65101331639954
6682290,291.6281117351298
6682320,291.6051158676718
6682350,291.58205488063527
6682380,291.5589449214249
6682410,291.5357992289881
6682440,291.51262694637796
6682470,291.48943495516824
6682500,291.4662284659429
6682530,291.4430109775071
6682560,291.41978438412883
6682590,291.39654917755
6682620,291.3733046432082
6682650,291.35004906781575
6682680,291.32677996189886
6682710,291.30349426978046
6682740,291.28018854259926
6682770,291.2568590670122
6682800,291.2335019584564
6682830,291.21011323201
6682860,291.18668886026484
6682890,291.16322482255663
6682920,291.13971702644176
6682950,291.1161614486817
6682980,291.09255435143
6683010,291.0688921233141
6683040,291.0451712314165
6683070,291.02138825481796
6683100,290.9975398934369
6683130,290.9736229609753
6683160,290.94963445572193
6683190,290.9255713749855
6683220,290.90143064109486
6683250,290.8772091856972
6683280,290.8529041485123
6683310,290.8285128940702
6683340,290.8040330846282
6683370,290.77946279553623
6683400,290.75480070632904
6683430,290.7300463453017
6683460,290.7052003075345
6683490,290.68026427453964
6683520,290.65524121071127
6683550,290.63013512263456
6683580,290.60495084546017
6683610,290.579692938946
6683640,290.554364923573
6683670,290.5289680276061
6683700,290.50350114420377
6683730,290.47796065667893
6683760,290.4523416365092
6683790,290.426638319165
6683820,290.4008452886447
6683850,290.37495768496507
6683880,290.34897159045386
6683910,290.3228829865566
6683940,290.296687907607
6683970,290.27038253575273
6684000,290.2439634642772
6684030,290.21742639278176
6684060,290.19077960610605
6684090,290.16405837616827
6684120,290.1372309784322
6684150,290.11026208957315
6684180,290.0831412344195
6684210,290.0558736455557
6684240,290.0284639214717
6684270,290.00091209468656
6684300,289.973216839028
6684330,289.9453813153742
6684360,289.91741434033327
6684390,289.8893294479329
6684420,289.86114166717624
6684450,289.8328640379998
6684480,289.80450542433675
6684510,289.7760702427722
6684540,289.74755880751775
6684570,289.7189684201514
6684600,289.6902948755082
6684630,289.66153360762354
6684660,289.6326802742702
6684690,289.60373133247487
6684720,289.57468437168797
6684750,289.54553784686306
6684780,289.5162910646065
6684810,289.4869437647075
6684840,289.4574958490122
6684870,289.42794608503925
6684900,289.3982977959828
6684930,289.3494270745971
6684960,289.18592465101597
6684990,288.9613472389145
6685020,288.75786492080437
6685050,288.6141782811849
6685080,288.5291154783374
6685110,288.4849108762367
6685140,288.46362309544855
6685170,288.45243122734774
6685200,288.4432717501964
6685230,288.4364743268421
6685260,288.432346438321
6685290,288.42914203354087
6685320,288.4243437802055
6685350,288.41707178542663
6685380,288.4075806423653
6685410,288.39596943307384
6685440,288.3826555262799
6685470,288.3679958853698
6685500,288.3523413659528
6685530,288.3359755806889
6685560,288.3191458062702
6685590,288.3019705016436
6685620,288.2845995157026
6685650,288.2671012687658
6685680,288.24957978142953
6685710,288.2320462289964
6685740,288.2145637631836
6685770,288.1971204646627
6685800,288.17977634408714
6685830,288.162529888943
6685860,288.14542523307307
6685890,288.1283066026442
6685920,288.1111589365865
6685950,288.09393157465615
6685980,288.0766867542526
6686010,288.0593963892054
6686040,288.0420546311032
6686070,288.02472899563367
6686100,288.0073373753756
6686130,287.9899755347714
6686160,287.9725668499988
6686190,287.9551837888817
6686220,287.9377676684709
6686250,287.9203788954796
6686280,287.90296506442684
6686310,287.88557892482186
6686340,287.8681746191486
6686370,287.85080019575656
6686400,287.83341311509446
6686430,287.8160591591303
6686460,287.798697080042
6686490,287.7813722410262
6686520,287.7640428763445
6686550,287.7467559056923
6686580,287.72946722387894
6686610,287.7122272870283
6686640,287.69499632005443
6686670,287.6777926097609
6686700,287.6606279497858
6686730,287.64349710523663
6686760,287.62636390605854
6686790,287.60904161601934
6686820,287.59111541118506
6686850,287.5721225573588
6686880,287.5518773986964
6686910,287.5306889021019
6686940,287.5091792279775
6686970,287.4878044189736
6687000,287.4667274058708
6687030,287.44593471555305
6687060,287.4253672378995
6687090,287.4049859538474
6687120,287.38477774455293
6687150,287.36473447918576
6687180,287.3448387062497
6687210,287.3250653724522
6687240,287.3053897977125
6687270,287.28579221321274
6687300,287.2662573832146
6687330,287.24677235484313
6687360,287.2273249419885
6687390,287.2079035023089
6687420,287.188497310218
6687450,287.1690968017698
6687480,287.149693496985
6687510,287.1302797689411
6687540,287.1108486616077
6687570,287.0913938160859
6687600,287.07190946574855
6687630,287.05239042813
6687660,287.03283207769385
6687690,287.0132303064719
6687720,286.9935814839028
6687750,286.9738824236946
6687780,286.9541303591034
6687810,286.93432292445056
6687840,286.9144581401334
