time,hvac_oveAhu_yRet_u
6665970,1.0
6666000,1.0
6666030,1.0
6666060,1.0
6666090,1.0
6666120,1.0
6666150,1.0
6666180,1.0
6666210,1.0
6666240,1.0
6666270,1.0
6666300,1.0
6666330,1.0
6666360,1.0
6666390,1.0
6666420,1.0
6666450,1.0
6666480,1.0
6666510,1.0
6666540,1.0
6666570,1.0
6666600,1.0
6666630,1.0
6666660,1.0
6666690,1.0
6666720,1.0
6666750,1.0
6666780,1.0
6666810,1.0
6666840,1.0
6666870,1.0
6666900,1.0
6666930,1.0
6666960,1.0
6666990,1.0
6667020,1.0
6667050,1.0
6667080,1.0
6667110,1.0
6667140,1.0
6667170,1.0
6667200,1.0
6667230,1.0
6667260,1.0
6667290,1.0
6667320,1.0
6667350,1.0
6667380,1.0
6667410,1.0
6667440,1.0
6667470,1.0
6667500,1.0
6667530,1.0
6667560,1.0
6667590,1.0
6667620,1.0
6667650,1.0
6667680,1.0
6667710,1.0
6667740,1.0
6667770,1.0
6667800,1.0
6667830,1.0
6667860,1.0
6667890,1.0
6667920,1.0
6667950,1.0
6667980,1.0
6668010,1.0
6668040,1.0
6668070,1.0
6668100,1.0
6668130,1.0
6668160,1.0
6668190,1.0
6668220,1.0
6668250,1.0
6668280,1.0
6668310,1.0
6668340,1.0
6668370,1.0
6668400,1.0
6668430,1.0
6668460,1.0
6668490,1.0
6668520,1.0
6668550,1.0
6668580,1.0
6668610,1.0
6668640,1.0
6668670,1.0
6668700,1.0
6668730,1.0
6668760,1.0
6668790,1.0
6668820,1.0
6668850,1.0
6668880,1.0
6668910,1.0
6668940,1.0
6668970,1.0
6669000,1.0
6669030,1.0
6669060,1.0
6669090,1.0
6669120,1.0
6669150,1.0
6669180,1.0
6669210,1.0
6669240,1.0
6669270,1.0
6669300,1.0
6669330,1.0
6669360,1.0
6669390,1.0
6669420,1.0
6669450,1.0
6669480,1.0
6669510,1.0
6669540,1.0
6669570,1.0
6669600,1.0
6669630,1.0
6669660,1.0
6669690,1.0
6669720,1.0
6669750,1.0
6669780,1.0
6669810,1.0
6669840,1.0
6669870,1.0
6669900,1.0
6669930,1.0
6669960,1.0
6669990,1.0
6670020,1.0
6670050,1.0
6670080,1.0
6670110,1.0
6670140,1.0
6670170,1.0
6670200,1.0
6670230,1.0
6670260,1.0
6670290,1.0
6670320,1.0
6670350,1.0
6670380,1.0
6670410,1.0
6670440,1.0
6670470,1.0
6670500,1.0
6670530,1.0
6670560,1.0
6670590,1.0
6670620,1.0
6670650,1.0
6670680,1.0
6670710,1.0
6670740,1.0
6670770,1.0
6670800,1.0
6670830,1.0
6670860,1.0
6670890,1.0
6670920,1.0
6670950,1.0
6670980,1.0
6671010,1.0
6671040,1.0
6671070,1.0
6671100,1.0
6671130,1.0
6671160,1.0
6671190,1.0
6671220,1.0
6671250,1.0
6671280,1.0
6671310,1.0
6671340,1.0
6671370,1.0
6671400,1.0
6671430,1.0
6671460,1.0
6671490,1.0
6671520,1.0
6671550,1.0
6671580,1.0
6671610,1.0
6671640,1.0
6671670,1.0
6671700,1.0
6671730,1.0
6671760,1.0
6671790,1.0
6671820,1.0
6671850,1.0
6671880,1.0
6671910,1.0
6671940,1.0
6671970,1.0
6672000,1.0
6672030,1.0
6672060,1.0
6672090,1.0
6672120,1.0
6672150,1.0
6672180,1.0
6672210,1.0
6672240,1.0
6672270,1.0
6672300,1.0
6672330,1.0
6672360,1.0
6672390,1.0
6672420,1.0
6672450,1.0
6672480,1.0
6672510,1.0
6672540,1.0
6672570,1.0
6672600,1.0
6672630,1.0
6672660,1.0
6672690,1.0
6672720,1.0
6672750,1.0
6672780,1.0
6672810,1.0
6672840,1.0
6672870,1.0
6672900,1.0
6672930,1.0
6672960,1.0
6672990,1.0
6673020,1.0
6673050,1.0
6673080,1.0
6673110,1.0
6673140,1.0
6673170,1.0
6673200,1.0
6673230,1.0
6673260,1.0
6673290,1.0
6673320,1.0
6673350,1.0
6673380,1.0
6673410,1.0
6673440,1.0
6673470,1.0
6673500,1.0
6673530,1.0
6673560,1.0
6673590,1.0
6673620,1.0
6673650,1.0
6673680,1.0
6673710,1.0
6673740,1.0
6673770,1.0
6673800,1.0
6673830,1.0
6673860,1.0
6673890,1.0
6673920,1.0
6673950,1.0
6673980,1.0
6674010,1.0
6674040,1.0
6674070,1.0
6674100,1.0
6674130,1.0
6674160,1.0
6674190,1.0
6674220,1.0
6674250,1.0
6674280,1.0
6674310,1.0
6674340,1.0
6674370,1.0
6674400,1.0
6674430,0.568131158861995
6674460,0.5961338806504096
6674490,0.6048803089487185
6674520,0.6072530018305594
6674550,0.6066673067744868
6674580,0.6050893212231578
6674610,0.6032062597290103
6674640,0.6012281337970131
6674670,0.5992165860356998
6674700,0.5971889647634558
6674730,0.5951496869004941
6674760,0.5930998434465077
6674790,0.5910399832970591
6674820,0.5889705101455857
6674850,0.5868915213354403
6674880,0.5848050054756314
6674910,0.582708095954781
6674940,0.5806019315702551
6674970,0.5784852255529733
6675000,0.5763590305856013
6675030,0.574222527196379
6675060,0.572075461735003
6675090,0.569917641270467
6675120,0.5677489577148287
6675150,0.5655693398752925
6675180,0.563378778913656
6675210,0.5611771376005186
6675240,0.5589652907853127
6675270,0.5567428142778921
6675300,0.554509753965811
6675330,0.5522676681934422
6675360,0.5500162703009329
6675390,0.5477572538081542
6675420,0.5454911619860622
6675450,0.5432193621369817
6675480,0.5409433730684636
6675510,0.5386651999838444
6675540,0.5363870018789904
6675570,0.5341113206652177
6675600,0.5318413529981987
6675630,0.53
6675660,0.53
6675690,0.53
6675720,0.53
6675750,0.53
6675780,0.53
6675810,0.53
6675840,0.53
6675870,0.53
6675900,0.53
6675930,0.53
6675960,0.53
6675990,0.53
6676020,0.53
6676050,0.53
6676080,0.53
6676110,0.53
6676140,0.53
6676170,0.53
6676200,0.53
6676230,0.53
6676260,0.53
6676290,0.53
6676320,0.53
6676350,0.53
6676380,0.53
6676410,0.53
6676440,0.53
6676470,0.53
6676500,0.53
6676530,0.53
6676560,0.53
6676590,0.53
6676620,0.53
6676650,0.53
6676680,0.53
6676710,0.5202338383554399
6676740,0.506415108441157
6676770,0.4949696265610397
6676800,0.48618343433709843
6676830,0.47972615327955914
6676860,0.4750458052870128
6676890,0.4715981144085646
6676920,0.46894797212411554
6676950,0.4668002449457894
6676980,0.4649762410153727
6677010,0.46338507388376804
6677040,0.46221916461862234
6677070,0.460751970156548
6677100,0.45930799590081195
6677130,0.4581193322419914
6677160,0.4571640492902468
6677190,0.4563826973715782
6677220,0.4557280718918768
6677250,0.45517125150991067
6677280,0.4546914188174094
6677310,0.454274917550918
6677340,0.4539115088037752
6677370,0.45359271017739056
6677400,0.4533109860683876
6677430,0.4530830256554649
6677460,0.45273142933018984
6677490,0.4523798264905371
6677520,0.4520749132999341
6677550,0.45179514550827593
6677580,0.4515313149791229
6677610,0.45127940209665396
6677640,0.4510337058821412
6677670,0.4507880120919435
6677700,0.45053826366205096
6677730,0.45028324212247106
6677760,0.4500236803495231
6677790,0.44976087549856336
6677820,0.44949605357865363
6677850,0.44923001504369753
6677880,0.4489631006268243
6677910,0.4486954450453985
6677940,0.44842705039133635
6677970,0.4481578547241404
6678000,0.4478878683111207
6678030,0.4476171987662134
6678060,0.44734591073061347
6678090,0.4470739023395949
6678120,0.4468009743480411
6678150,0.446526996000596
6678180,0.44625196410492185
6678210,0.44597593262935875
6678240,0.4456989323001026
6678270,0.44542094700358004
6678300,0.4451419256575978
6678330,0.4448617976161122
6678360,0.4445804817603768
6678390,0.4442978885003983
6678420,0.44401391739027585
6678450,0.44372845647717796
6678480,0.4434413862674589
6678510,0.4431525603075237
6678540,0.4428544450672679
6678570,0.44250967396494556
6678600,0.4420923789040737
6678630,0.4416109916100933
6678660,0.4410888632160115
6678690,0.4405476091910917
6678720,0.4400015987194621
6678750,0.4394585140627678
6678780,0.43892169957035276
6678810,0.4383907397295158
6678840,0.4378616625354761
6678870,0.4373316440764813
6678900,0.43680116698523597
6678930,0.4362728366200611
6678960,0.4357496667691587
6678990,0.4352339853299596
6679020,0.4347271032718498
6679050,0.43422955707973254
6679080,0.43374130697562696
6679110,0.43326213309980344
6679140,0.43279233728787914
6679170,0.4323332123833177
6679200,0.43188642758958273
6679230,0.43145309372896035
6679260,0.4310330592143804
6679290,0.43062487381177483
6679320,0.4302263332445436
6679350,0.42983488897156596
6679380,0.42944807752574987
6679410,0.4290638003980255
6679440,0.4286804217029102
6679470,0.4282967608828515
6679500,0.42791201975312787
6679530,0.4275256749586205
6679560,0.42713738688434366
6679590,0.42674696339974516
6679620,0.4263542918175379
6679650,0.42595932550514404
6679680,0.4255620738332714
6679710,0.4251625705799805
6679740,0.4247608720231649
6679770,0.4243570441928701
6679800,0.4239511589465462
6679830,0.42354328494287463
6679860,0.4231334891425148
6679890,0.42272183410904773
6679920,0.42230837434383506
6679950,0.4218931681540753
6679980,0.4214762631797485
6680010,0.421057713207983
6680040,0.42063757033692806
6680070,0.4202158818490026
6680100,0.41979271111649474
6680130,0.41936807126281594
6680160,0.41894208095494534
6680190,0.4185148095158191
6680220,0.41808629985299195
6680250,0.41765666067109175
6680280,0.4172259321109033
6680310,0.41679417873463875
6680340,0.4163615114770276
6680370,0.41592801406580837
6680400,0.4154937895935852
6680430,0.41505887452088686
6680460,0.4146234119318861
6680490,0.4141874946641926
6680520,0.4137511895874112
6680550,0.4133145959579738
6680580,0.41287782358369096
6680610,0.4124409801296194
6680640,0.41200417110666265
6680670,0.4115675014128356
6680700,0.4111310754097488
6680730,0.4106949976146338
6680760,0.4102593738121133
6680790,0.4098243115095882
6680820,0.4093899197019859
6680850,0.40895630848756026
6680880,0.40852358885650175
6680910,0.40809187265661073
6680940,0.40766127263673957
6680970,0.407231902496923
6681000,0.4068038769213591
6681030,0.4063773115991327
6681060,0.4059523232456872
6681090,0.40552902963217663
6681120,0.4051075496205033
6681150,0.4046880031973328
6681180,0.40427051150202953
6681210,0.40385519684774085
6681240,0.40344218273781474
6681270,0.40303159388024723
6681300,0.4026235562016782
6681330,0.40221819686103966
6681360,0.40181564426231087
6681390,0.4014160280658299
6681420,0.4010194791978863
6681450,0.4006261298586107
6681480,0.4002361135282795
6681510,0.39984956497214463
6681540,0.3994666202438746
6681570,0.39908741668769343
6681600,0.3987120929389155
6681630,0.3983407144562583
6681660,0.39797281739745294
6681690,0.3976071814196779
6681720,0.39724253339799964
6681750,0.3968780856941285
6681780,0.3965134358607185
6681810,0.3961484288504059
6681840,0.3957830852322719
6681870,0.3954174750212043
6681900,0.3950516884134231
6681930,0.39468579633972056
6681960,0.39431983158933614
6681990,0.39395380141860314
6682020,0.393587694875961
6682050,0.393221474375138
6682080,0.3928550968705634
6682110,0.3924885129247436
6682140,0.3921216714311134
6682170,0.3917545252855814
6682200,0.39138703292619414
6682230,0.39101916177438
6682260,0.3906508853691747
6682290,0.39028218639641876
6682320,0.3899130511807697
6682350,0.3895434691653179
6682380,0.38917343182205866
6682410,0.38880293127164745
6682440,0.3884319582164998
6682470,0.3880604998214282
6682500,0.3876885403448401
6682530,0.3873160643776866
6682560,0.38694305975735754
6682590,0.3865695184354552
6682620,0.3861954358251676
6682650,0.38582080982679823
6682680,0.38544564019514715
6682710,0.3850699283344051
6682740,0.3846936773840244
6682770,0.3843168924378042
6682800,0.38393958078530666
6682830,0.38356175212686705
6682860,0.3831834187659472
6682890,0.3828045957909344
6682920,0.38242530120867513
6682950,0.38204555582131794
6682980,0.38166538292037056
6683010,0.3812848083474789
6683040,0.3809038613968825
6683070,0.380522576362489
6683100,0.38014099405039037
6683130,0.3797591627249082
6683160,0.3793771384791642
6683190,0.3789949853686242
6683220,0.37861277566303797
6683250,0.3782305898553976
6683280,0.37784851587362467
6683310,0.37746664671028307
6683340,0.3770850760673595
6683370,0.3767038913284747
6683400,0.37632316341355365
6683430,0.37594293290317804
6683460,0.375563193714494
6683490,0.3751838785610955
6683520,0.3748048512070533
6683550,0.3744259165863676
6683580,0.3740468491750786
6683610,0.3736674322593201
6683640,0.3732874888715151
6683670,0.37290689569492363
6683700,0.3725255755771558
6683730,0.37214348170696565
6683760,0.3717605806322303
6683790,0.3713768450579822
6683820,0.3709922524763748
6683850,0.3706067893446183
6683880,0.37022045405037574
6683910,0.36983325943046386
6683940,0.3694452314852794
6683970,0.36905640559103225
6684000,0.3686668195287043
6684030,0.36827650747292007
6684060,0.367885498208811
6684090,0.3674938087337314
6684120,0.3671014477103327
6684150,0.36670845503008687
6684180,0.3663150080473394
6684210,0.36592146483719934
6684240,0.3655282512359789
6684270,0.36513567238314504
6684300,0.3647438051644164
6684330,0.36435248255356234
6684360,0.3639613971212584
6684390,0.3635701878211498
6684420,0.3631785303018995
6684450,0.36278619176787985
6684480,0.3623930339365862
6684510,0.3619990069755845
6684540,0.36160412919004536
6684570,0.36120846713878696
6684600,0.3608121128149544
6684630,0.3604151709432749
6684660,0.36001775115043977
6684690,0.3596199598931691
6684720,0.3592218969313581
6684750,0.35882365367454583
6684780,0.3584253117149889
6684810,0.3580269417948633
6684840,0.3576286010559374
6684870,0.3572303370091958
6684900,0.3568322206903163
6684930,0.35643427495290525
6684960,0.35603626712827663
6684990,0.3556378891766254
6685020,0.35523901418126047
6685050,0.35483976342501644
6685080,0.3544404415999144
6685110,0.3540413718402724
6685140,0.35364275226615005
6685170,0.35324459877512304
6685200,0.35284678157571414
6685230,0.352449099923424
6685260,0.35205132057781285
6685290,0.35165334227149225
6685320,0.35125523720666263
6685350,0.3508571266899282
6685380,0.35045911735903423
6685410,0.35006127881257953
6685440,0.34966364001751693
6685470,0.3492662011580753
6685500,0.3488689498620068
6685530,0.348471863539504
6685560,0.3480749101354741
6685590,0.3476780539072464
6685620,0.347281258423889
6685650,0.3468844849342656
6685680,0.3464876907499588
6685710,0.3460908302418736
6685740,0.34569385686798715
6685770,0.34529672363996056
6685800,0.34489938297102507
6685830,0.3445017868958946
6685860,0.3441038883193841
6685890,0.3437056411152424
6685920,0.3433070005559934
6685950,0.342907921861346
6685980,0.34250836234319315
6686010,0.34210827849413783
6686040,0.3417076388899726
6686070,0.3413063943167466
6686100,0.3409045017995873
6686130,0.3405019278784389
6686160,0.3400986502731216
6686190,0.3396946293597909
6686220,0.33928983168229687
6686250,0.33888422692582754
6686280,0.33847779066982353
6686310,0.33807049148678314
6686340,0.3376623034171867
6686370,0.33725319961904443
6686400,0.3368431577755876
6686430,0.33643215216019806
6686460,0.33602016142773605
6686490,0.33560716196493645
6686520,0.3351931342076645
6686550,0.33477805576087416
6686580,0.33436190835751445
6686610,0.33394467082997736
6686640,0.33352632043604014
6686670,0.33310683945727915
6686700,0.33268621916537655
6686730,0.3322644453320157
6686760,0.33184149352293835
6686790,0.33141734089728825
6686820,0.33099197156889915
6686850,0.3305653703642738
6686880,0.33013751814448855
6686910,0.3297083926378407
6686940,0.32927796998343606
6686970,0.32884622588591417
6687000,0.328413137718079
6687030,0.32797868638131766
6687060,0.32754285611130174
6687090,0.32710563265435255
6687120,0.32666700150328654
6687150,0.32622694717778733
6687180,0.32578545343917065
6687210,0.3253425038126254
6687240,0.32489808185498825
6687270,0.32445217102130386
6687300,0.32400475438547505
6687330,0.3235558145205818
6687360,0.32310533359006033
6687390,0.3226532934859714
6687420,0.3221996758724388
6687450,0.3217444621405633
6687480,0.3212876333641622
6687510,0.3208291703068574
6687540,0.32036905344279687
6687570,0.31990726290724414
6687600,0.3194437783313173
6687630,0.31897857861339063
6687660,0.3185116417598872
6687690,0.31804294490861784
6687720,0.31757246452571464
6687750,0.3171001766437783
6687780,0.3166260569984225
6687810,0.3161500810282124
6687840,0.3156722238169004
6687870,0.31519246007196156
6687900,0.314710764159846
6687930,0.3142271101509304
6687960,0.31374147182048007
6687990,0.313253822534564
6688020,0.312764134946833
6688050,0.31227237977513556
6688080,0.3117785241625006
6688110,0.3112825323431715
6688140,0.31078436956081157
6688170,0.3102675899588042
6688200,0.3098787395802187
6688230,0.3096738508621161
6688260,0.3094758516999958
6688290,0.3092391608549069
6688320,0.30895720456325193
6688350,0.3086347766746538
6688380,0.3082796509028083
6688410,0.3078992326115636
6688440,0.30749960749145355
6688470,0.3070849448106474
6688500,0.30665788480816725
6688530,0.3062202530025817
6688560,0.3057732462854593
6688590,0.30531757233623324
6688620,0.3048538146844184
6688650,0.3043823778409238
6688680,0.3039036460328758
6688710,0.3034179568208186
6688740,0.3029256104092425
6688770,0.3024268761433173
6688800,0.30192200369796707
6688830,0.3014112386746246
6688860,0.30089485884891587
6688890,0.30037318481585673
6688920,0.29984654673038247
6688950,0.2993152440129627
6688980,0.2987795285502234
6689010,0.2982396089512369
6689040,0.29769566110878887
6689070,0.297147836883191
6689100,0.29659626962398267
6689130,0.29604107724506934
6689160,0.2954823636373016
6689190,0.29492022175820576
6689220,0.2943547266581553
6689250,0.2937859455049978
6689280,0.2932139292115403
6689310,0.29263871889902204
6689340,0.29206034947605275
6689370,0.29147884502151067
6689400,0.2908942276992744
6689430,0.29030650901575217
6689460,0.2897156959052797
6689490,0.28912178655590237
6689520,0.2885247764131569
6689550,0.28792466173038933
6689580,0.2873214416380724
6689610,0.28671511504871083
6689640,0.28610568080532395
6689670,0.2854931265361823
6689700,0.28487742402644767
6689730,0.28425852624706405
6689760,0.28363637020811716
6689790,0.28301088208399194
6689820,0.2823819798384908
6689850,0.2817495765384508
6689880,0.28111358548067633
6689910,0.28047392305192287
6689940,0.27983051660781966
6689970,0.27918331018887765
6690000,0.27853226435697065
6690030,0.2778773474039137
6690060,0.2772185321262207
6690090,0.2765557992522921
6690120,0.27588914070279735
6690150,0.2752185519641528
6690180,0.27454402224440433
6690210,0.27386553031072636
6690240,0.27318304357551204
6690270,0.2724965204870474
6690300,0.2718059111703618
6690330,0.27111116002148195
6690360,0.27041220551995826
6690390,0.26970898473131155
6690420,0.2690014277981545
6690450,0.26828945928706105
6690480,0.26757300626858593
6690510,0.266851996475723
6690540,0.2661263382035599
6690570,0.26539594014693135
6690600,0.26466070816112575
6690630,0.2639205445459889
6690660,0.2631753475165356
6690690,0.26242501123391193
6690720,0.26166942601231347
6690750,0.2609084785385113
6690780,0.2601420520242981
6690810,0.25937002628610306
6690840,0.25859227778398186
6690870,0.2578086796412876
6690900,0.25701910165180974
6690930,0.2562234102779669
6690960,0.25542146864142756
6690990,0.2546131365059341
6691020,0.2537982702533348
6691050,0.2529767228547233
6691080,0.25214834383773843
6691110,0.25131297924966933
6691140,0.25047047161544056
6691170,0.24962065988987303
6691200,0.2487633794044274
6691230,0.24789846180905917
6691260,0.2470257350098588
6691290,0.24614502310280773
6691320,0.24525614630383696
6691350,0.2443589208751511
6691380,0.24345315904767006
6691410,0.24253866893879417
6691440,0.2416152544661787
6691470,0.2406827152618276
6691500,0.23974084659197126
6691530,0.23878943928505703
6691560,0.23782827966512787
6691590,0.23685714948196357
6691620,0.23587582582580324
6691650,0.23488408101904046
6691680,0.23388168248872487
6691710,0.2328683926328211
6691740,0.23184396866348422
6691770,0.23080816251875802
6691800,0.22976072079443932
6691830,0.2287013846205811
6691860,0.22762988951658325
6691890,0.22654596526942017
6691920,0.2254493358293399
6691950,0.22433971920258555
6691980,0.2232168273366122
6692010,0.22208036600246994
6692040,0.2209300346768157
6692070,0.2197655264235635
6692100,0.21858652777528675
6692130,0.2173927186148109
6692160,0.2161837720572971
6692190,0.21495935433287594
6692220,0.21371912466997967
6692250,0.2124627351795949
6692280,0.21118983074077236
6692310,0.20990004888762082
6692340,0.2085930196981065
6692370,0.20726836568488816
6692400,0.20592570168849833
6692430,0.20456441205367826
6692460,0.2031832083135654
6692490,0.20178000068701663
6692520,0.20035227040937031
6692550,0.19889753469032112
6692580,0.1974135617239745
6692610,0.19589836082340917
6692640,0.19435010059921742
6692670,0.19276702919065658
6692700,0.191147481366998
6692730,0.18948979854586434
6692760,0.18779227732164827
6692790,0.18605330846321289
6692820,0.18427143227614395
6692850,0.1824450503958931
6692880,0.18057261564698845
6692910,0.1786525258187931
6692940,0.17668323431936117
6692970,0.17466322319813743
6693000,0.17259098348777124
6693030,0.17046500558685806
6693060,0.16828378153379908
6693090,0.16604581628420068
6693120,0.16375001186373073
6693150,0.16139650462704247
6693180,0.15898697703466458
6693210,0.15652376212407737
6693240,0.15400865265037678
6693270,0.15144252484070242
6693300,0.14882561472808653
6693330,0.14615775353131577
6693360,0.1434383742727936
6693390,0.1406664784152949
6693420,0.1378406417693281
6693450,0.13495903179741753
6693480,0.13201943516240888
6693510,0.12901930902106862
6693540,0.1259558289771816
6693570,0.12282592708431417
6693600,0.11962632694215447
6693630,0.11635360032485187
6693660,0.11300422180431158
6693690,0.10957463658251831
6693720,0.10606130540119896
6693750,0.10246078081133103
6693780,0.09876973461026006
