time,hvac_reaZonSou_TSup_y
6662040,285.0985382034065
6662070,285.0985384928558
6662100,285.09853860801184
6662130,285.09853871411326
6662160,285.09853888669153
6662190,285.0985390998282
6662220,285.0985392958307
6662250,285.0985394988997
6662280,285.09853973703053
6662310,285.0985400194618
6662340,285.09854034618166
6662370,285.098540715352
6662400,285.0985411252475
6662430,285.0985415745173
6662460,285.0985420623718
6662490,285.09854258872645
6662520,285.0985431544102
6662550,285.0985437612168
6662580,285.0985444120129
6662610,285.0985451107382
6662640,285.0985458623296
6662670,285.09854667271395
6662700,285.0985475488079
6662730,285.098548498382
6662760,285.0985495299822
6662790,285.09855065278526
6662820,285.0985518765075
6662850,285.0985532112044
6662880,285.0985546672209
6662910,285.09855625497175
6662940,285.0985579847461
6662970,285.09855986663587
6663000,285.09856191027797
6663030,285.09856412480747
6663060,285.09856651863697
6663090,285.09856909932364
6663120,285.09857187339003
6663150,285.09857484624797
6663180,285.09857802212144
6663210,285.09858140378446
6663240,285.0985849926549
6663270,285.0985887885253
6663300,285.09859278963046
6663330,285.09859699254724
6663360,285.098598393527
6663390,285.09859886074474
6663420,285.09859901728163
6663450,285.0985990710702
6663480,285.0985990916042
6663510,285.09859910209985
6663540,285.09859911025325
6663570,285.09859911857745
6663600,285.09859912765
6663630,285.0985991309381
6663660,285.09859913211665
6663690,285.0985991325956
6663720,285.09859913291643
6663750,285.0985991331685
6663780,285.0985991333866
6663810,285.09860497622645
6663840,285.09861277445
6663870,285.0986220595655
6663900,285.0986324279434
6663930,285.09864360946045
6663960,285.09865549239044
6663990,285.0986680398501
6664020,285.0986812372385
6664050,285.09869507527407
6664080,285.0987095453106
6664110,285.0987246388703
6664140,285.09874034686203
6664170,285.09875665991774
6664200,285.09877356782596
6664230,285.098791060293
6664260,285.09880912631735
6664290,285.09882775413337
6664320,285.09884693215855
6664350,285.0988666478372
6664380,285.0988868885846
6664410,285.09890764123566
6664440,285.0989288922643
6664470,285.0989506279507
6664500,285.09897283445974
6664530,285.0989954971927
6664560,285.09901860184385
6664590,285.09904213348756
6664620,285.0990660772721
6664650,285.0990904180934
6664680,285.09911514081125
6664710,285.0991402298835
6664740,285.0991656700351
6664770,285.09919144565407
6664800,285.099217541136
6664830,285.09924394115575
6664860,285.0992706298896
6664890,285.09929759200116
6664920,285.0993248116709
6664950,285.0993522737754
6664980,285.0993799627234
6665010,285.0994078633921
6665040,285.0994359603966
6665070,285.09946423899567
6665100,285.0994926841438
6665130,285.0995212810976
6665160,285.0995500154794
6665190,285.0995788728092
6665220,285.0996078390692
6665250,285.0996369002186
6665280,285.0996660427821
6665310,285.0996952531404
6665340,285.0997245182966
6665370,285.0997538252416
6665400,285.0997831614111
6665430,285.09981206553095
6665460,285.0998420824769
6665490,285.0998714432941
6665520,285.09990068139456
6665550,285.099929948106
6665580,285.0999592119288
6665610,285.0999884364044
6665640,285.10001760201084
6665670,285.1000466972117
6665700,285.10007571188066
6665730,285.1001046369164
6665760,285.1001334633396
6665790,285.10016218248717
6665820,285.1001907861424
6665850,285.10021926631623
6665880,285.1002476155188
6665910,285.10027582607955
6665940,285.10030389130793
6665970,285.10033180432765
6666000,285.10035955873644
6666030,285.10038714836344
6666060,285.100414567347
6666090,285.10044181011256
6666120,285.10046887128533
6666150,285.10049574583604
6666180,285.1005224288406
6666210,285.1005489158224
6666240,285.10057520237154
6666270,285.10060128419525
6666300,285.100627157475
6666330,285.1006528185156
6666360,285.1006782635869
6666390,285.1007034893952
6666420,285.1007284925729
6666450,285.10075327012896
6666480,285.1007778190292
6666510,285.10080213656653
6666540,285.1008262197602
6666570,285.1008500662535
6666600,285.1008736733312
6666630,285.1008970386044
6666660,285.100920159579
6666690,285.10094303396824
6666720,285.100965659469
6666750,285.1009880337475
6666780,285.10101015462743
6666810,285.101032019695
6666840,285.1010536268633
6666870,285.10107497362515
6666900,285.10109605786664
6666930,285.10111687709485
6666960,285.1011374291101
6666990,285.1011577113132
6667020,285.10117772112307
6667050,285.1011974563265
6667080,285.10121691385825
6667110,285.10123609108155
6667140,285.10125498540606
6667170,285.101273593559
6667200,285.10129191286615
6667230,285.10129801988705
6667260,285.10130005695567
6667290,285.10130073696445
6667320,285.10130096350593
6667350,285.1013010385635
6667380,285.10130106294395
6667410,285.10130107014857
6667440,285.10130107121404
6667470,285.10130106978187
6667500,285.1013010671307
6667530,285.1013010635979
6667560,285.1013010593877
6667590,285.10130105446626
6667620,285.1013010489355
6667650,285.10130104279904
6667680,285.1013010361054
6667710,285.1013010289123
6667740,285.1013010213187
6667770,285.1013010134352
6667800,285.10130100531467
6667830,285.1013009970381
6667860,285.1013009886582
6667890,285.1013009803112
6667920,285.1013009720146
6667950,285.1013009639192
6667980,285.1013009560577
6668010,285.1013009485036
6668040,285.10130094137224
6668070,285.10130093468456
6668100,285.1013009284977
6668130,285.10130092286636
6668160,285.1013009178173
6668190,285.1013009133001
6668220,285.10130090939555
6668250,285.1013009060762
6668280,285.101300903412
6668310,285.10130090133566
6668340,285.10130089988144
6668370,285.1013008989477
6668400,285.10130089857074
6668430,285.10130089867926
6668460,285.1013008992769
6668490,285.1013009002928
6668520,285.10130090170793
6668550,285.1013009035089
6668580,285.10130090562666
6668610,285.1013009079967
6668640,285.10130091060813
6668670,285.101300913402
6668700,285.10130091635637
6668730,285.1013009193835
6668760,285.10130092243713
6668790,285.1013009255082
6668820,285.10130092856406
6668850,285.10130093162434
6668880,285.1013009346539
6668910,285.1013009376145
6668940,285.10130094047685
6668970,285.10130094323836
6669000,285.10130094589493
6669030,285.10130094866815
6669060,285.10130095142773
6669090,285.1013009541637
6669120,285.10130095684457
6669150,285.10130095942947
6669180,285.1013009619728
6669210,285.10130096441986
6669240,285.1013009667327
6669270,285.1013009689734
6669300,285.1013009711621
6669330,285.1013009732103
6669360,285.10130097519084
6669390,285.101300977032
6669420,285.1013009788175
6669450,285.10130098051326
6669480,285.10130098211647
6669510,285.1013009836589
6669540,285.10130098516237
6669570,285.1013009865882
6669600,285.1013009879783
6669630,285.10130098931245
6669660,285.10129354186506
6669690,285.10128460858664
6669720,285.1012762593978
6669750,285.1012690680685
6669780,285.1012631742351
6669810,285.1012585732851
6669840,285.1012552050513
6669870,285.1012529862625
6669900,285.1012518226852
6669930,285.10125161297617
6669960,285.10125225038564
6669990,285.10125362294036
6670020,285.10125561374963
6670050,285.10125810149316
6670080,285.10126095992354
6670110,285.1012640585642
6670140,285.1012672623834
6670170,285.10127043228607
6670200,285.1012734249471
6670230,285.1012760930744
6670260,285.10127828592863
6670290,285.10127984869104
6670320,285.1012806232643
6670350,285.1012804483932
6670380,285.1012791597901
6670410,285.1012765899786
6670440,285.10127256913887
6670470,285.10126692482675
6670500,285.1012594825047
6670530,285.1012500656059
6670560,285.10123849579537
6670590,285.1012245935329
6670620,285.10120817780927
6670650,285.10118906702456
6670680,285.10116707886516
6670710,285.101142031046
6670740,285.1011137410487
6670770,285.10108202744016
6670800,285.1010467092509
6670830,285.10103493654805
6670860,285.1010310123452
6670890,285.101029704323
6670920,285.10103618906953
6670950,285.1010443912974
6670980,285.1010539303636
6671010,285.1010639550324
6671040,285.10107394850587
6671070,285.1010837429346
6671100,285.1010933194309
6671130,285.101102701874
6671160,285.101111924678
6671190,285.1011210238113
6671220,285.10113003553715
6671250,285.10113899514323
6671280,285.1011479373865
6671310,285.10115689568045
6671340,285.1011659027849
6671370,285.10117499023085
6671400,285.1011841886649
6671430,285.10119352771363
6671460,285.10120303608886
6671490,285.101212741461
6671520,285.1012226708001
6671550,285.1012328498685
6671580,285.10124330365704
6671610,285.101254056187
6671640,285.1012651304954
6671670,285.10127654901464
6671700,285.101288332828
6671730,285.1013005025943
6671760,285.1013130777178
6671790,285.1013260770316
6671820,285.1013395182517
6671850,285.1013534183855
6671880,285.10136779352126
6671910,285.1013826588853
6671940,285.1013980289132
6671970,285.1014139171702
6672000,285.10143033633994
6672030,285.10144729849145
6672060,285.10146481440177
6672090,285.10148289459494
6672120,285.101501548457
6672150,285.10152078453694
6672180,285.101540610875
6672210,285.1015610342976
6672240,285.10158206123975
6672270,285.10160369706506
6672300,285.10162594667344
6672330,285.1016488138268
6672360,285.10167230181435
6672390,285.1016964129833
6672420,285.1017211492469
6672450,285.10174651135867
6672480,285.1017724995307
6672510,285.1017991133384
6672540,285.10182635150517
6672570,285.10185421222087
6672600,285.1018826926213
6672630,285.10188112481626
6672660,285.10187396928666
6672690,285.10187479930664
6672720,285.1018751630785
6672750,285.1018751648182
6672780,285.10187516618174
6672810,285.1018751675305
6672840,285.1018751688139
6672870,285.10187517035405
6672900,285.1018751723803
6672930,285.1018751753015
6672960,285.10187517947264
6672990,285.1018751852729
6673020,285.1018751933584
6673050,285.10187520416224
6673080,285.101875218345
6673110,285.1018752366689
6673140,285.10187525998543
6673170,285.1018752891729
6673200,285.1018753250237
6673230,285.10187536858115
6673260,285.1018753709413
6673290,285.10187537333735
6673320,285.1018753761511
6673350,285.1018753795707
6673380,285.1018753840885
6673410,285.10187539003937
6673440,285.10187539797346
6673470,285.10187540842963
6673500,285.1018754220343
6673530,285.1018754393501
6673560,285.10187546115543
6673590,285.1018754629729
6673620,285.10187546489755
6673650,285.1018754673843
6673680,285.10187547083166
6673710,285.1018754756672
6673740,285.1018754823992
6673770,285.1018754915671
6673800,285.1018755037216
6673830,285.1018755193395
6673860,285.1018755205076
6673890,285.10187552178826
6673920,285.10187552354483
6673950,285.10187552612786
6673980,285.1018755299487
6674010,285.10187553534075
6674040,285.10187554266105
6674070,285.10187555220966
6674100,285.10187556427775
6674130,285.1018755648363
6674160,285.1018755654162
6674190,285.1018755662324
6674220,285.1018755675089
6674250,285.10187556942356
6674280,285.10187557206757
6674310,285.10187557566815
6674340,285.1018755801279
6674370,285.10187558562626
6674400,285.10187559206094
6674430,285.23710622384823
6674460,285.88125730975156
6674490,287.14851909803247
6674520,288.55941754366984
6674550,289.6089121097211
6674580,290.2342452063869
6674610,290.5554848823235
6674640,290.69234867609316
6674670,290.72654624109873
6674700,290.7077924222909
6674730,290.66336374914
6674760,290.6070496025526
6674790,290.5456515889604
6674820,290.48220415551185
6674850,290.4178105234812
6674880,290.35282998937754
6674910,290.28720286225524
6674940,290.2205687392842
6674970,290.1531485361126
6675000,290.08453104856875
6675030,290.0148820024027
6675060,289.94418448919504
6675090,289.87248291697756
6675120,289.79985253070595
6675150,289.72637100492653
6675180,289.6521119876889
6675210,289.57711434091675
6675240,289.50143502519165
6675270,289.42524851136375
6675300,289.34845028747213
6675330,289.2710666267336
6675360,289.1931892491132
6675390,289.114867020925
6675420,289.036067598867
6675450,288.95682992623335
6675480,288.8771825308769
6675510,288.79714026568723
6675540,288.7167196419074
6675570,288.63594182364784
6675600,288.5548549993066
6675630,288.4735256748304
6675660,288.39208738256957
6675690,288.3135120442369
6675720,288.24443977204226
6675750,288.1888519212991
6675780,288.14667298036136
6675810,288.11586192176776
6675840,288.09382164533696
6675870,288.07824702807596
6675900,288.0673005577538
6675930,288.0612762572749
6675960,288.0599032438514
6675990,288.061727135733
6676020,288.0649676720332
6676050,288.0683436163889
6676080,288.07125354379883
6676110,288.0735368037029
6676140,288.0752500045492
6676170,288.0765240163614
6676200,288.0774969815676
6676230,288.07828426643533
6676260,288.0789725866484
6676290,288.0796223662105
6676320,288.0802731946678
6676350,288.08094859058735
6676380,288.0816627680122
6676410,288.08242249351554
6676440,288.0832314674599
6676470,288.08409089627776
6676500,288.0850004734423
6676530,288.0859593090934
6676560,288.08696644027935
6676590,288.08802103072935
6676620,288.0891224143491
6676650,288.0902700846646
6676680,288.091463676631
6676710,288.0926882833638
6676740,288.0901104160806
6676770,288.0560511323417
6676800,287.95469743869376
6676830,287.77619433512007
6676860,287.53671629542265
6676890,287.2641205956543
6676920,286.98606642894015
6676950,286.7231131249882
6676980,286.4873818048881
6677010,286.28333167554746
6677040,286.1028241190886
6677070,285.95548843509994
6677100,285.8407101823812
6677130,285.7484734585389
6677160,285.6695697255965
6677190,285.59976249066267
6677220,285.5378447913517
6677250,285.48356259372343
6677280,285.43645735284935
6677310,285.3959453976472
6677340,285.3612880438943
6677370,285.3317207450786
6677400,285.3065419708786
6677430,285.28302374854127
6677460,285.2645983229757
6677490,285.2541347664533
6677520,285.24601427502085
6677550,285.2383987332412
6677580,285.2314072229392
6677610,285.2252187362481
6677640,285.21987076881373
6677670,285.21540643620335
6677700,285.21186821860306
6677730,285.20922869798034
6677760,285.20736347563735
6677790,285.20610438453
6677820,285.2052746262996
6677850,285.20473120033904
6677880,285.20437903066096
6677910,285.2041507193067
6677940,285.2040043694904
6677970,285.2039216091333
6678000,285.2038931070883
6678030,285.20390760409134
6678060,285.20395131714196
6678090,285.2040140209643
6678120,285.2040936280631
6678150,285.20419377489225
6678180,285.2043168269581
6678210,285.2044596331818
6678240,285.20461562977613
6678270,285.20477970924173
6678300,285.20495052576393
6678330,285.2051292207833
6678360,285.2053173167258
6678390,285.20551597906274
6678420,285.20572642372406
6678450,285.20595029207976
6678480,285.2061895122578
6678510,285.20644599738785
6678540,285.2067505171843
6678570,285.2075691939153
6678600,285.21000802812154
6678630,285.21460891249893
6678660,285.2208315477176
6678690,285.2276042979807
6678720,285.23396299189255
6678750,286.1046695202826
6678780,288.3928954026755
6678810,289.09798447393047
6678840,289.3399397437589
6678870,289.4014193060284
6678900,289.4198754001531
6678930,289.43282331195496
6678960,289.4408711498143
6678990,289.44451526176545
6679020,289.4442441123603
6679050,289.4405445556978
6679080,289.4339038214811
6679110,289.42481327516816
6679140,289.41365193832087
6679170,289.4007250697336
6679200,289.3757380491597
6679230,289.3171574294893
6679260,289.22761566041726
6679290,289.11834356644306
6679320,289.00419540301465
6679350,288.8988361723904
6679380,288.81117211467523
6679410,288.74440353602614
6679440,288.69761396902675
6679470,288.66769499796874
6679500,288.6504862210259
6679530,288.64225794058893
6679560,288.63978057012423
6679590,288.640658570844
6679620,288.64309033659504
6679650,288.6458517885655
6679680,288.6482208584845
6679710,288.64975327177115
6679740,288.6502347778494
6679770,288.649604851326
6679800,288.6478948682925
6679830,288.6452091781068
6679860,288.64165820713566
6679890,288.6373976804517
6679920,288.632542653922
6679950,288.62723920080975
6679980,288.62158056809034
6680010,288.6156754705926
6680040,288.6095949583603
6680070,288.6033999361814
6680100,288.59715957359447
6680130,288.59086239609866
6680160,288.58458362242305
6680190,288.578309969628
6680220,288.57208331074213
6680250,288.56587563720245
6680280,288.5597147261063
6680310,288.5535931095334
6680340,288.5475167054806
6680370,288.54148099787744
6680400,288.535477359085
6680430,288.5295092526449
6680460,288.52358508512543
6680490,288.5176994165573
6680520,288.5118442991721
6680550,288.5060256854754
6680580,288.5002424898891
6680610,288.49449395152067
6680640,288.4887806626226
6680670,288.4831030759001
6680700,288.47746177993105
6680730,288.47185764006383
6680760,288.46629158471796
6680790,288.46076450449686
6680820,288.45527724937205
6680850,288.4498306491217
6680880,288.4444255350529
6680910,288.43906274945994
6680940,288.43374314198616
6680970,288.4284675610652
6681000,288.42323684682003
6681030,288.4180518275098
6681060,288.41291331866114
6681090,288.4078221231749
6681120,288.40277903133773
6681150,288.3977848205595
6681180,288.39284025505555
6681210,288.38794608568406
6681240,288.3831030498816
6681270,288.3783118715487
6681300,288.3735732607285
6681330,288.3688879149675
6681360,288.36425652554357
6681390,288.3596797830148
6681420,288.3551583755642
6681450,288.35069298330745
6681480,288.34628427107816
6681510,288.34193288252914
6681540,288.33763943581084
6681570,288.3334045205697
6681600,288.32922869598406
6681630,288.32009999100296
6681660,288.30048056831197
6681690,288.27279586164786
6681720,288.2396533401494
6681750,288.20284077825846
6681780,288.16376831577634
6681810,288.1233903052614
6681840,288.0823944986991
6681870,288.04125761094616
6681900,288.0002273316115
6681930,287.95946459296704
6681960,287.91899804026394
6681990,287.8788850495296
6682020,287.8390706884567
6682050,287.799432137659
6682080,287.76008088216605
6682110,287.7209234755282
6682140,287.68210281810576
6682170,287.64374754161804
6682200,287.60594398404794
6682230,287.5687350071952
6682260,287.53207950761566
6682290,287.4960203868223
6682320,287.4603686850324
6682350,287.42486433738503
6682380,287.3893199573286
6682410,287.35361840247043
6682440,287.31769685831847
6682470,287.2815360232394
6682500,287.2451414420144
6682530,287.2085298843592
6682560,287.1717202873312
6682590,287.13472989844115
6682620,287.09757298871136
6682650,287.0602611008742
6682680,287.0228036025188
6682710,286.98520823391726
6682740,286.94748145799554
6682770,286.90962870776525
6682800,286.8716545540546
6682830,286.83356285807145
6682860,286.79535690086146
6682890,286.75703914048273
6682920,286.7186128459102
6682950,286.68007981772945
6682980,286.6414418286142
6683010,286.60270072932553
6683040,286.56385821016346
6683070,286.5249157704438
6683100,286.48587474945333
6683130,286.44666658879106
6683160,286.4066921236925
6683190,286.3656821115237
6683220,286.3239451686578
6683250,286.28223892780954
6683280,286.2408644593443
6683310,286.199989913273
6683340,286.15953373376897
6683370,286.11939257555207
6683400,286.0794011721184
6683430,286.0394734980256
6683460,285.9995196678211
6683490,285.9595325018031
6683520,285.9194509950499
6683550,285.87928696223895
6683580,285.83906315474536
6683610,285.7987548152429
6683640,285.7583851039453
6683670,285.7179440809548
6683700,285.6774652792844
6683730,285.6369539605006
6683760,285.59645582267854
6683790,285.55600388099515
6683820,285.515668213048
6683850,285.4755325631707
6683880,285.4357288455047
6683910,285.39645179476923
6683940,285.3580095395051
6683970,285.3209138879699
6684000,285.2860663788933
6684030,285.24295605212967
6684060,285.22755865278674
6684090,285.22763778594816
6684120,285.22779651530124
6684150,285.2279323302137
6684180,285.2280720058551
6684210,285.22820094346906
6684240,285.22830752324995
6684270,285.22838031929655
6684300,285.22841365018945
6684330,285.2284118995977
6684360,285.2283871515077
6684390,285.2283557988084
6684420,285.2283337148837
6684450,285.22833247924683
6684480,285.22835825472987
6684510,285.2284120894611
6684540,285.22849100372764
6684570,285.22858945645896
6684600,285.2287009657566
6684630,285.2288190691282
6684660,285.2289379079269
6684690,285.2290525781271
6684720,285.22915942173125
6684750,285.229255714241
6684780,285.2293397191551
6684810,285.22941044172563
6684840,285.2294675974325
6684870,285.2295115323008
6684900,285.2295427440075
6684930,285.2295613283055
6684960,285.22957034632844
6684990,285.2295798279616
6685020,285.2296000388126
6685050,285.2296342173891
6685080,285.2296760515635
6685110,285.2297133655216
6685140,285.22973478438473
6685170,285.22973511056716
6685200,285.2297168940718
6685230,285.2296880423244
6685260,285.22965849708436
6685290,285.2296369895445
6685320,285.22962629327714
6685350,285.2296230391599
6685380,285.2296215450847
6685410,285.2296170807004
6685440,285.22960711761414
6685470,285.2295913504302
6685500,285.2295704303464
6685530,285.22954571725865
6685560,285.2295191345535
6685590,285.22949250355606
6685620,285.22946719746506
6685650,285.2294443705743
6685680,285.2294252109427
6685710,285.22941086537725
6685740,285.2294022595323
6685770,285.2294000999941
6685800,285.2294049982071
6685830,285.22941751970535
6685860,285.22943811505945
6685890,285.2294670800256
6685920,285.2295045771632
6685950,285.22955073059927
6685980,285.22960558579376
6686010,285.22966919533565
6686040,285.22974136590096
6686070,285.22982202640605
6686100,285.22991102099104
6686130,285.23000852069526
6686160,285.23011414708077
6686190,285.23022751840847
6686220,285.2303482018458
6686250,285.2304761497117
6686280,285.2306111453456
6686310,285.23075295342704
6686340,285.23090119118666
6686370,285.2310556850197
6686400,285.2312161916707
6686430,285.2313825336576
6686460,285.2315544153238
6686490,285.2317316652468
6686520,285.23191404650856
6686550,285.2321014230137
6686580,285.2322935657678
6686610,285.2324903514142
6686640,285.2326916271692
6686670,285.2328973450329
6686700,285.23310733377605
6686730,285.2333212388807
6686760,285.2335387989743
6686790,285.23376006089217
6686820,285.2339852124564
6686850,285.2342142758604
6686880,285.23444708965553
6686910,285.2346835583993
6686940,285.23492380489785
6686970,285.23516807439205
6687000,285.23541655928767
6687030,285.23566930976097
6687060,285.2359262348954
6687090,285.23618714584904
6687120,285.2364518218067
6687150,285.2367200791233
6687180,285.2369918071227
6687210,285.23726695509396
6687240,285.2375454965009
6687270,285.2378274073903
6687300,285.2381126701326
6687330,285.2384012864354
6687360,285.2386932810818
6687390,285.2389886935123
6687420,285.2392875670456
6687450,285.23958994453227
6687480,285.2398958703839
6687510,285.24020539329933
6687540,285.2405185659295
6687570,285.2408354430214
6687600,285.24115608217267
6687630,285.24148054913206
6687660,285.24180892503495
6687690,285.24214131014173
6687720,285.242477820127
6687750,285.24281857598305
6687780,285.2431636932501
6687810,285.2435132765099
