time,hvac_reaAhu_THeaCoiSup_y
6676890,318.16090160626106
6676920,318.16120953228256
6676950,318.16151745674864
6676980,318.16182538024
6677010,318.16213330317845
6677040,318.16244122576006
6677070,318.1627491481386
6677100,318.16305707041033
6677130,318.1633649926335
6677160,318.16367291483067
6677190,318.1639808370179
6677220,318.1642887592065
6677250,318.1645966813905
6677280,318.1649046035795
6677310,318.1652125257709
6677340,318.16552044796447
6677370,318.1658283701596
6677400,318.16613629235593
6677430,318.16644421467157
6677460,318.16675213711255
6677490,318.1670600594919
6677520,318.16736798177226
6677550,318.1676759039944
6677580,318.1679838261942
6677610,318.1682917483822
6677640,318.1685996705668
6677670,318.16890759275265
6677700,318.1692155149412
6677730,318.1695234371321
6677760,318.16983135932526
6677790,318.17013928152
6677820,318.170447203716
6677850,318.1707551259128
6677880,318.17106304811017
6677910,318.1713709703079
6677940,318.17167889250584
6677970,318.1719868147039
6678000,318.1722947369022
6678030,316.6712128915596
6678060,314.886221508752
6678090,313.94460319756354
6678120,313.44885613604356
6678150,313.19008715433955
6678180,313.0567958500792
6678210,312.98852049154345
6678240,312.9541319107743
6678270,312.93706586634386
6678300,312.9289449984904
6678330,312.92542690494025
6678360,312.92436795484116
6678390,312.92466252574985
6678420,312.92564186735206
6678450,312.92701464986146
6678480,312.92862597333647
6678510,312.93038912136666
6678540,312.9322575234106
6678570,312.9342050315699
6678600,312.93621596995865
6678630,313.35719376498497
6678660,313.35732405585
6678690,313.3573240129062
6678720,313.35732401111903
6678750,313.35732401111903
6678780,313.35732401111903
6678810,313.35732401111903
6678840,313.35732401111903
6678870,313.35732401111903
6678900,313.35732401111903
6678930,313.35732401111903
6678960,313.35732401111903
6678990,313.35732401111903
6679020,313.35732401111903
6679050,313.35732401111903
6679080,313.35732401111903
6679110,313.35732401111903
6679140,313.35732401111903
6679170,313.35732401111903
6679200,313.35732401111903
6679230,312.6916148381074
6679260,312.0518116881212
6679290,312.7896983137817
6679320,313.3653893463424
6679350,313.6688221411801
6679380,313.8148318959526
6679410,313.8836321152946
6679440,313.9163272424138
6679470,313.9324649041033
6679500,313.94421020731426
6679530,313.96043622203194
6679560,313.9836022644546
6679590,314.0048723438173
6679620,314.0185544033194
6679650,314.0282481517382
6679680,314.04112514440953
6679710,314.0519502963685
6679740,314.05906249786347
6679770,314.06383240353006
6679800,314.08794151221116
6679830,314.50777173865777
6679860,314.5078496833081
6679890,314.50784466310967
6679920,314.5078446685788
6679950,314.5078446685788
6679980,314.5078446685788
6680010,314.5078446685788
6680040,314.5078446685788
6680070,314.5078446685788
6680100,314.5078446685788
6680130,314.5078446685788
6680160,314.5078446685788
6680190,314.5078446685788
6680220,314.5078446685788
6680250,314.5078446685788
6680280,314.5078446685788
6680310,314.5078446685788
6680340,314.5078446685788
6680370,314.5078446685788
6680400,314.5078446685788
6680430,313.41445922123336
6680460,312.4962175952718
6680490,312.9372468102741
6680520,313.24101781372707
6680550,313.3856624756747
6680580,313.5022111799453
6680610,313.60045910261266
6680640,313.68425439229196
6680670,313.75881004019794
6680700,313.8608204083098
6680730,313.9635670676133
6680760,314.0357656551879
6680790,314.0817992550246
6680820,314.11161543825705
6680850,314.1320034905346
6680880,314.14678883900274
6680910,314.15803369970257
6680940,314.16689289563084
6680970,314.1741152091118
6681000,314.18015877807363
6681030,314.57436108726193
6681060,314.5744004911588
6681090,314.5743994892477
6681120,314.5743995135511
6681150,314.5743995135511
6681180,314.5743995135511
6681210,314.5743995135511
6681240,314.5743995135511
6681270,314.5743995135511
6681300,314.5743995135511
6681330,314.5743995135511
6681360,314.5743995135511
6681390,314.5743995135511
6681420,314.5743995135511
6681450,314.5743995135511
6681480,314.5743995135511
6681510,314.5743995135511
6681540,314.5743995135511
6681570,314.5743995135511
6681600,314.5743995135511
6681630,313.491823760327
6681660,312.56725645037454
6681690,313.0359692273546
6681720,313.44611557815244
6681750,313.6790613162875
6681780,313.8011622007159
6681810,313.8648646275617
6681840,313.9043451642987
6681870,313.93695972816363
6681900,314.00224226613483
6681930,314.07575986986376
6681960,314.12492905195995
6681990,314.1526347836201
6682020,314.167818091065
6682050,314.176528646428
6682080,314.1819789788727
6682110,314.1857769525358
6682140,314.1887184315069
6682170,314.19119150051756
6682200,314.1933922134042
6682230,314.5802881710687
6682260,314.5803775745908
6682290,314.58037782500605
6682320,314.58037782516
6682350,314.58037782516
6682380,314.58037782516
6682410,314.58037782516
6682440,314.58037782516
6682470,314.58037782516
6682500,314.58037782516
6682530,314.58037782516
6682560,314.58037782516
6682590,314.58037782516
6682620,314.58037782516
6682650,314.58037782516
6682680,314.58037782516
6682710,314.58037782516
6682740,314.58037782516
6682770,314.58037782516
6682800,314.58037782516
6682830,313.5352687991925
6682860,312.61829436120325
6682890,313.07404365430045
6682920,313.50186542601483
6682950,313.73944489729183
6682980,313.8574453659575
6683010,313.91455127108065
6683040,313.94752410163596
6683070,313.9851529874599
6683100,314.0565814093433
6683130,314.1193606301961
6683160,314.1573192435839
6683190,314.1775745263002
6683220,314.18820592465084
6683250,314.19406127104486
6683280,314.1976306765681
6683310,314.2001139226395
6683340,314.2020815161574
6683370,314.2038054382382
6683400,314.2054137804081
6683430,314.5864569169337
6683460,314.58651617005705
6683490,314.58651620130036
6683520,314.5865162011551
6683550,314.58651620115626
6683580,314.58651620115626
6683610,314.58651620115626
6683640,314.58651620115626
6683670,314.58651620115626
6683700,314.58651620115626
6683730,314.58651620115626
6683760,314.58651620115626
6683790,314.58651620115626
6683820,314.58651620115626
6683850,314.58651620115626
6683880,314.58651620115626
6683910,314.58651620115626
6683940,314.58651620115626
6683970,314.58651620115626
6684000,314.58651620115626
6684030,313.57511042698377
6684060,312.66558640362825
6684090,313.104421692513
6684120,313.5212644823701
6684150,313.754090714615
6684180,313.87028527011773
6684210,313.92665937449436
6684240,313.95827225831187
6684270,313.9982303851491
6684300,314.0685395212334
6684330,314.1299926215401
6684360,314.1674733883769
6684390,314.18756100371996
6684420,314.19808376884987
6684450,314.2038299488842
6684480,314.20724991795635
6684510,314.20957732941235
6684540,314.21137859749973
6684570,314.21292766938785
6684600,314.21435384861877
6684630,314.5901902107183
6684660,314.5902411428117
6684690,314.59024114378406
6684720,314.5902411439901
6684750,314.59024114404355
6684780,314.59024114404355
6684810,314.59024114404355
6684840,314.59024114404355
6684870,314.59024114404355
6684900,314.59024114404355
6684930,314.59024114404355
6684960,314.59024114404355
6684990,314.59024114404355
6685020,314.59024114404355
6685050,314.59024114404355
6685080,314.59024114404355
6685110,314.59024114404355
6685140,314.59024114404355
6685170,314.59024114404355
6685200,314.59024114404355
6685230,313.6085269275171
6685260,312.70620250026275
6685290,313.1312200992417
6685320,313.538903680224
6685350,313.76767004334977
6685380,313.8822534108977
6685410,313.93797153958013
6685440,313.9678157891665
6685470,313.99335026808706
6685500,314.05293066127155
6685530,314.1213095299586
6685560,314.1666737229932
6685590,314.1915498911021
6685620,314.20450075605146
6685650,314.21134897640013
6685680,314.2152180442843
6685710,314.2176533905582
6685740,314.2194117772147
6685770,314.22084465571766
6685800,314.2221234487437
6685830,314.5936881124387
6685860,314.59377557962665
6685890,314.5937774900118
6685920,314.59377899339427
6685950,314.5937785923583
6685980,314.5937785923583
6686010,314.5937785923583
6686040,314.5937785923583
6686070,314.5937785923583
6686100,314.5937785923583
6686130,314.5937785923583
6686160,314.5937785923583
6686190,314.5937785923583
6686220,314.5937785923583
6686250,314.5937785923583
6686280,314.5937785923583
6686310,314.5937785923583
6686340,314.5937785923583
6686370,314.5937785923583
6686400,314.5937785923583
6686430,313.63770391996576
6686460,312.74233755542224
6686490,313.15610256170265
6686520,313.55624247520774
6686550,313.78172854024115
6686580,313.89511162816336
6686610,313.9504475946962
6686640,313.97847488553174
6686670,314.0015600266595
6686700,314.0329579673089
6686730,314.09554305916066
6686760,314.1539521395514
6686790,314.1900288991308
6686820,314.20943256040454
6686850,314.2195705736056
6686880,314.2250407903024
6686910,314.22824686220093
6686940,314.23036227523204
6686970,314.2319535213298
6687000,314.2332934443836
6687030,314.60078466734325
6687060,314.60081935864474
6687090,314.60081726867713
6687120,314.600817294835
6687150,314.6008172936669
6687180,314.6008172936669
6687210,314.6008172936669
6687240,314.6008172936669
6687270,314.6008172936669
6687300,314.6008172936669
6687330,314.6008172936669
6687360,314.6008172936669
6687390,314.6008172936669
6687420,314.6008172936669
6687450,314.6008172936669
6687480,314.6008172936669
6687510,314.6008172936669
6687540,314.6008172936669
6687570,314.6008172936669
6687600,314.6008172936669
6687630,313.66793567344905
6687660,312.7789762109135
6687690,313.1817453414016
6687720,313.57454825703576
6687750,313.79674619374157
6687780,313.90888624739165
6687810,313.9638220695981
