time,hvac_reaZonSou_TZon_y
6659940,293.85875316320545
6659970,293.8580292233706
6660000,293.85729525176015
6660030,293.85654771237864
6660060,293.85577551177965
6660090,293.8549674361525
6660120,293.8541121703683
6660150,293.8531983459063
6660180,293.85221181600383
6660210,293.8511806671511
6660240,293.8500813606517
6660270,293.84890980509334
6660300,293.84766429530987
6660330,293.8463432245356
6660360,293.8449457510901
6660390,293.8434716582435
6660420,293.84192137748624
6660450,293.8402958375057
6660480,293.83859652616286
6660510,293.83682525037585
6660540,293.83498415108784
6660570,293.83307571234894
6660600,293.83110276476555
6660630,293.82906844255547
6660660,293.82697617277205
6660690,293.8248296604005
6660720,293.82263297128264
6660750,293.8203789380053
6660780,293.8180920630538
6660810,293.81577213647637
6660840,293.8134201191719
6660870,293.81103989940505
6660900,293.808635628281
6660930,293.8062112836112
6660960,293.8037704216589
6660990,293.8013159948967
6661020,293.79885022051616
6661050,293.79637418151054
6661080,293.7938889187957
6661110,293.7913941986561
6661140,293.788889021035
6661170,293.786371669176
6661200,293.7838403299274
6661230,293.7812930103212
6661260,293.7787273887252
6661290,293.77614132836044
6661320,293.7735331264485
6661350,293.77090124603245
6661380,293.7682445602522
6661410,293.76556231597937
6661440,293.7628540434311
6661470,293.76011974833585
6661500,293.75735973782446
6661530,293.75457469737967
6661560,293.7517655568726
6661590,293.7489335252436
6661620,293.7460800579503
6661650,293.74320689526286
6661680,293.7403157315741
6661710,293.7374086340154
6661740,293.73448747595614
6661770,293.73155459707345
6661800,293.72861237112687
6661830,293.7256625900181
6661860,293.72270874859345
6661890,293.71975272525674
6661920,293.71679692409714
6661950,293.71384393789504
6661980,293.71089624523256
6662010,293.70795631487425
6662040,293.7050268557594
6662070,293.70211016453237
6662100,293.6992085830988
6662130,293.69632450635964
6662160,293.6934603226877
6662190,293.6906183587906
6662220,293.68780084700626
6662250,293.6850099243
6662280,293.6822476361807
6662310,293.67951594166334
6662340,293.676816718527
6662370,293.6741517683911
6662400,293.67152282138625
6662430,293.6689315403826
6662460,293.6663795248093
6662490,293.66386831411756
6662520,293.661399390936
6662550,293.6589741839624
6662580,293.6565940706285
6662610,293.6542603795678
6662640,293.6519743929151
6662670,293.64973734845825
6662700,293.64755044166077
6662730,293.64541482757454
6662760,293.64333162265217
6662790,293.64130190647467
6662820,293.63932672340246
6662850,293.63740708415975
6662880,293.6355439673596
6662910,293.6337383209774
6662940,293.6319910637782
6662970,293.6303030867034
6663000,293.6286752542233
6663030,293.6271084056572
6663060,293.6256033564691
6663090,293.62416089953996
6663120,293.62278180642164
6663150,293.62146682857616
6663180,293.6202166986031
6663210,293.61903213145933
6663240,293.61791382564456
6663270,293.6168624644292
6663300,293.61587871708207
6663330,293.61496324009624
6663360,293.6141166859194
6663390,293.6133396836399
6663420,293.612632856635
6663450,293.61199682201726
6663480,293.61143219090167
6663510,293.61093956938004
6663540,293.610519559742
6663570,293.61017276180417
6663600,293.609899774298
6663630,293.60969753447756
6663660,293.60955875373907
6663690,293.6094758417147
6663720,293.6094419179654
6663750,293.6094510237124
6663780,293.60949809159933
6663810,293.6095788290466
6663840,293.6096896331084
6663870,293.60982745310423
6663900,293.609989705088
6663930,293.61017419299816
6663960,293.61037904328174
6663990,293.61060265100525
6664020,293.6108436351851
6664050,293.61110080153486
6664080,293.61137311194597
6664110,293.61165965900017
6664140,293.6119596446854
6664170,293.6122723627257
6664200,293.61259718388413
6664230,293.61293354370974
6664260,293.6132809323157
6664290,293.61363888583503
6664320,293.6140069792516
6664350,293.6143848204231
6664380,293.61477204505974
6664410,293.6151683125104
6664440,293.6155733022133
6664470,293.61598671070595
6664500,293.6164082491037
6664530,293.61683764097234
6664560,293.6172746205257
6664590,293.61771893110506
6664620,293.61817032388655
6664650,293.61862855678703
6664680,293.6190933935326
6664710,293.6195646028688
6664740,293.6200419578839
6664770,293.620525235436
6664800,293.62101421565967
6664830,293.6215086815453
6664860,293.6220084185801
6664890,293.6225132144347
6664920,293.6230228586993
6664950,293.62353714264816
6664980,293.6240558590426
6665010,293.624578801953
6665040,293.625105766608
6665070,293.62563654925515
6665100,293.62617094704456
6665130,293.6267087579177
6665160,293.62724978051057
6665190,293.6277938140644
6665220,293.62834065834204
6665250,293.62889011355077
6665280,293.62944198026725
6665310,293.62999605936875
6665340,293.63055215196187
6665370,293.63111005931745
6665400,293.63166958280163
6665430,293.6322305250192
6665460,293.63279268348043
6665490,293.6333558637792
6665520,293.6339198655293
6665550,293.63448448913925
6665580,293.6350495351827
6665610,293.63561480385533
6665640,293.63618009484134
6665670,293.63674520726113
6665700,293.6373099396099
6665730,293.6378740896781
6665760,293.63843745447235
6665790,293.6389998301304
6665820,293.63956101183595
6665850,293.64012079373293
6665880,293.6406789688368
6665910,293.6412353289479
6665940,293.6417896645598
6665970,293.64234176477214
6666000,293.64289141719985
6666030,293.6434384078843
6666060,293.6439825212037
6666090,293.6445235397857
6666120,293.64506124441994
6666150,293.64559541397216
6666180,293.64612582530174
6666210,293.64665225317856
6666240,293.6471744702053
6666270,293.6476922467414
6666300,293.6482053508293
6666330,293.64871354812664
6666360,293.6492166018414
6666390,293.64971427267125
6666420,293.65020631874853
6666450,293.6506924955896
6666480,293.6511725560516
6666510,293.6516462502931
6666540,293.6521133257441
6666570,293.65257352707886
6666600,293.65302659620056
6666630,293.65347227222986
6666660,293.65391029150373
6666690,293.65434038758144
6666720,293.65476229125926
6666750,293.65517573059503
6666780,293.6555804309408
6666810,293.65597611498583
6666840,293.65636250280824
6666870,293.6567393119392
6666900,293.6571062574334
6666930,293.65746305195444
6666960,293.6578094058666
6666990,293.6581450273411
6667020,293.6584696224706
6667050,293.6587828953939
6667080,293.65908454843725
6667110,293.65937428225834
6667140,293.6596517960064
6667170,293.65991678749486
6667200,293.6601689533776
6667230,293.66040613199465
6667260,293.66062382998
6667290,293.6608173045923
6667320,293.6609822662991
6667350,293.66111505015755
6667380,293.6612126055122
6667410,293.6612724353653
6667440,293.6612925277233
6667470,293.6612712912828
6667500,293.661207498603
6667530,293.6611002367276
6667560,293.66094886529584
6667590,293.66075298087605
6667620,293.6605123860019
6667650,293.6602270627492
6667680,293.65989715008914
6667710,293.65952292440886
6667740,293.6591047826956
6667770,293.6586432279686
6667800,293.6581388566066
6667830,293.6575923472767
6667860,293.6570044512181
6667890,293.65637598367357
6667920,293.65570781629543
6667950,293.655000870378
6667980,293.6542561107983
6668010,293.65347454056024
6668040,293.65265719585733
6668070,293.65180514158476
6668100,293.65091946723896
6668130,293.650001283157
6668160,293.649051717054
6668190,293.64807191082355
6668220,293.6470630175739
6668250,293.64602619887546
6668280,293.64496262219984
6668310,293.64387345853436
6668340,293.6427598801572
6668370,293.6416230585635
6668400,293.6404641625305
6668430,293.63928435631556
6668460,293.63808479797757
6668490,293.6368666378188
6668520,293.63563101693853
6668550,293.6343790658965
6668580,293.6331119034803
6668610,293.6318306355728
6668640,293.63053635411694
6668670,293.6292301361743
6668700,293.6279130430724
6668730,293.6265861196403
6668760,293.62525039352744
6668790,293.62390687460356
6668820,293.62255655443596
6668850,293.6212004058416
6668880,293.6198393825112
6668910,293.6184744187017
6668940,293.61710642899413
6668970,293.615736308115
6669000,293.6143649308166
6669030,293.61299315181367
6669060,293.6116218057762
6669090,293.61025170737025
6669120,293.6088836513471
6669150,293.6075184126796
6669180,293.6061567467378
6669210,293.6047993895067
6669240,293.6034470578402
6669270,293.6021004497486
6669300,293.6007602447188
6669330,293.59942710406295
6669360,293.5981016712956
6669390,293.5967845725342
6669420,293.5954764169232
6669450,293.5941777970782
6669480,293.5928892895495
6669510,293.59161145530146
6669540,293.59034484020833
6669570,293.5890899755628
6669600,293.587847378597
6669630,293.5866175530138
6669660,293.5854010078223
6669690,293.58419820505594
6669720,293.58300960577157
6669750,293.5818356639154
6669780,293.5806768239103
6669810,293.57953352036515
6669840,293.5784061783821
6669870,293.5772952140425
6669900,293.57620103496004
6669930,293.57512404086424
6669960,293.5740646241911
6669990,293.57302317068445
6670020,293.5720000599953
6670050,293.57099566628614
6670080,293.57001035883667
6670110,293.569044502655
6670140,293.5680984590882
6670170,293.56717258644073
6670200,293.56626724059424
6670230,293.56538277563527
6670260,293.56451954448653
6670290,293.5636778995468
6670320,293.5628581933374
6670350,293.56206077915823
6670380,293.56128601175345
6670410,293.560534247987
6670440,293.5598058475348
6670470,293.55910117358343
6670500,293.55842059355257
6670530,293.55776447982714
6670560,293.55713321051394
6670590,293.5565271702133
6670620,293.55594675081903
6670650,293.55539235234
6670680,293.5548643837474
6670710,293.5543632638559
6670740,293.5538894220905
6670770,293.5534432995973
6670800,293.55302535030523
6670830,293.55263446602487
6670860,293.55226779589503
6670890,293.55192217574006
6670920,293.5515946371424
6670950,293.5512825911667
6670980,293.5509837894653
6671010,293.5506963057161
6671040,293.5504184915701
6671070,293.5501489365742
6671100,293.54988643323765
6671130,293.5496299467964
6671160,293.54937858933425
6671190,293.5491315978129
6671220,293.54888831547424
6671250,293.54864817611417
6671280,293.5484106907768
6671310,293.54817543649335
6671340,293.5479420467381
6671370,293.54771020333675
6671400,293.5474796295915
6671430,293.54725008443063
6671460,293.5470213574236
6671490,293.54679326452873
6671520,293.5465656444576
6671550,293.54633835556257
6671580,293.54611127316394
6671610,293.5458842872489
6671640,293.5456573004852
6671670,293.5454302264982
6671700,293.5452029883774
6671730,293.54497551736637
6671760,293.54474775172116
6671790,293.5445196357
6671820,293.544291118674
6671850,293.5440621543333
6671880,293.54383269998056
6671910,293.54360271589474
6671940,293.54337216475744
6671970,293.5431410111322
6672000,293.542909220989
6672030,293.54267676126733
6672060,293.54244359947575
6672090,293.54220970331545
6672120,293.5419750403354
6672150,293.5417395776063
6672180,293.54150328141304
6672210,293.54126611696876
6672240,293.54102804813897
6672270,293.5407890371836
6672300,293.5405490445078
6672330,293.54030802842857
6672360,293.54006594494507
6672390,293.53982274752474
6672420,293.53957838689354
6672450,293.5393328108381
6672480,293.5390859640125
6672510,293.5388377877537
6672540,293.5385882199058
6672570,293.5383371946488
6672600,293.53808464233714
6672630,293.53783044504763
6672660,293.5375747242574
6672690,293.53731728754974
6672720,293.5370577725758
6672750,293.5367961390037
6672780,293.53653285020994
6672810,293.5362678925264
6672840,293.53600125324544
6672870,293.53573291888125
6672900,293.5354628739206
6672930,293.53519109980704
6672960,293.5349175740989
6672990,293.53464226977144
6673020,293.5343651546387
6673050,293.53408619088094
6673080,293.5338053346576
6673110,293.5335225357966
6673140,293.53323773755017
6673170,293.53295087640635
6673200,293.53266188195136
6673230,293.5323706767742
6673260,293.53207717652145
6673290,293.5317812895609
6673320,293.5314829172981
6673350,293.5311819541195
6673380,293.5308782874574
6673410,293.5305717978829
6673440,293.530262359219
6673470,293.529949838678
6673500,293.52963409701727
6673530,293.529314988716
6673560,293.52899236217036
6673590,293.5286660599624
6673620,293.5283359189335
6673650,293.52800177058367
6673680,293.52766344128963
6673710,293.52732075258757
6673740,293.5269735214718
6673770,293.5266215607104
6673800,293.5262646791767
6673830,293.5259026837857
6673860,293.52553538981664
6673890,293.52516255796576
6673920,293.5247838812986
6673950,293.5243990612112
6673980,293.52400781899877
6674010,293.52360988860755
6674040,293.52320501809544
6674070,293.522792970895
6674100,293.5223735261483
6674130,293.52194647763866
6674160,293.5215116306249
6674190,293.5210687964778
6674220,293.5206177948062
6674250,293.5201584572472
6674280,293.5196906278021
6674310,293.51921416324683
6674340,293.51872893360775
6674370,293.51823482265934
6674400,293.51773172853024
6674430,293.5014458964407
6674460,293.43935221898545
6674490,293.384363560346
6674520,293.3545549685595
6674550,293.34620505154334
6674580,293.35065636137114
6674610,293.3609552783016
6674640,293.3729319230672
6674670,293.3844673685106
6674700,293.39463813594466
6674730,293.4031826630808
6674760,293.41014107817705
6674790,293.4156652064081
6674820,293.4199377414528
6674850,293.4231347661436
6674880,293.4254146386295
6674910,293.4269101438411
6674940,293.4277286044389
6674970,293.4279515836636
6675000,293.4276597641435
6675030,293.42691504335903
6675060,293.4257804391898
6675090,293.4243048822039
6675120,293.4225395136203
6675150,293.4205292174917
6675180,293.418310839028
6675210,293.41592188647286
6675240,293.41339341587786
6675270,293.4107548501445
6675300,293.408032821824
6675330,293.4052497354424
6675360,293.40242441588174
6675390,293.3995758212633
6675420,293.3967196695749
6675450,293.3938683834733
6675480,293.3910327236332
6675510,293.3882227325508
6675540,293.38544640846175
6675570,293.3827087867722
6675600,293.3800141032
6675630,293.3773641470229
6675660,293.3747406354841
6675690,293.3721815971438
6675720,293.3697577879216
6675750,293.36757874316345
6675780,293.36574711567215
6675810,293.3643285647418
6675840,293.3633558946378
6675870,293.36282732895006
6675900,293.3627217518288
6675930,293.36294044383885
6675960,293.3631701925915
6675990,293.363342268498
6676020,293.3634493517913
6676050,293.36349315942414
6676080,293.3634759506882
6676110,293.3634001400474
6676140,293.3632689516103
6676170,293.36308664554264
6676200,293.3628583289343
6676230,293.36258967569023
6676260,293.3622865741858
6676290,293.3619548064667
6676320,293.3615997644909
6676350,293.3612262559818
6676380,293.3608384596152
6676410,293.36043985029096
6676440,293.3600334266514
6676470,293.35962167166485
6676500,293.3592066254066
6676530,293.3587900141383
6676560,293.3583733758622
6676590,293.357958127756
6676620,293.357545573254
6676650,293.35713688966223
6676680,293.35673312399433
6676710,293.3564030697817
6676740,293.356107288842
6676770,293.35558658213364
6676800,293.35434421635705
6676830,293.35176668142526
6676860,293.34739041613784
6676890,293.3410395354833
6676920,293.3328160201661
6676950,293.32302108205363
6676980,293.3120564707324
6677010,293.30033838878416
6677040,293.2908657920298
6677070,293.2817161409051
6677100,293.27035808127624
6677130,293.257709688377
6677160,293.24461798406355
6677190,293.2315406621732
6677220,293.2187224165678
6677250,293.2063132318693
6677280,293.1944107462805
6677310,293.1830850962834
6677340,293.17238046218125
6677370,293.1623212351442
6677400,293.1529267317277
6677430,293.139767143171
6677460,293.1048211719101
6677490,293.0629629274565
6677520,293.0240885750572
6677550,292.99009200933494
6677580,292.9607271974705
6677610,292.93538437933523
6677640,292.9134694539074
6677670,292.8944685439825
6677700,292.8779486236834
6677730,292.8635470888071
6677760,292.85095422768177
6677790,292.8399197818174
6677820,292.8302196544907
6677850,292.8216666085276
6677880,292.8141043855117
6677910,292.80739485934424
6677940,292.80141827215994
6677970,292.7960758337946
6678000,292.791284759585
6678030,292.7869733873394
6678060,292.7830789917239
6678090,292.77954711180837
6678120,292.7763309889938
6678150,292.7733906046167
6678180,292.77069158460046
6678210,292.76820426194814
6678240,292.7659029560846
6678270,292.7637654330648
6678300,292.76177248223826
6678330,292.7599075468023
6678360,292.75815637694564
6678390,292.7565067079337
6678420,292.7549479783733
6678450,292.75347109424894
6678480,292.75206822993954
6678510,292.7507368416282
6678540,292.7495019147192
6678570,292.7485177241928
6678600,292.7480414761503
6678630,292.7482163850542
6678660,292.7490787396611
6678690,292.7505884094072
6678720,292.75265635988575
6678750,292.7579610258808
6678780,292.7963882000277
6678810,292.8454810152446
6678840,292.89289666242007
6678870,292.9352679551565
6678900,292.9721134596617
6678930,293.0041502323478
6678960,293.03204312272146
6678990,293.05634926353855
6679020,293.0775323360113
6679050,293.09599019051865
6679080,293.1120607583024
6679110,293.12603265733037
6679140,293.1381522194572
6679170,293.14863466066254
6679200,293.157606510868
6679230,293.16488762097833
6679260,293.1702168717134
6679290,293.17349519008644
6679320,293.17482564473096
6679350,293.1744981748886
6679380,293.17292929054133
6679410,293.17056475345913
6679440,293.16780229755886
6679470,293.1649579040164
6679500,293.1622475306599
6679530,293.1598043393904
6679560,293.15769597310293
6679590,293.15593836053347
6679620,293.15452081133014
6679650,293.15341300712697
6679680,293.1525719075568
6679710,293.15195435532934
6679740,293.1515176744467
6679770,293.151223336734
6679800,293.1510373425933
6679830,293.1509313590959
6679860,293.15088200327637
6679890,293.1508709755085
6679920,293.15088398085146
6679950,293.15091069153857
6679980,293.1509433196266
6680010,293.15097708562257
6680040,293.1510082445711
6680070,293.15103547365976
6680100,293.15105733091076
6680130,293.1510738232612
6680160,293.1510851043866
6680190,293.1510920850672
6680220,293.1510947209091
6680250,293.15109424662967
6680280,293.15109076446515
6680310,293.15108521430096
6680340,293.1510776935723
6680370,293.1510696320452
6680400,293.15105886771937
6680430,293.15104995904176
6680460,293.15103928615997
6680490,293.1510283539137
6680520,293.1510172263512
6680550,293.15100595338396
6680580,293.15099459219925
6680610,293.150983164444
6680640,293.15097167889866
6680670,293.1509601405755
6680700,293.1509485493617
6680730,293.15093690342815
6680760,293.1509252015723
6680790,293.1509134433633
6680820,293.1509016286808
6680850,293.1508897572956
6680880,293.15087782875105
6680910,293.1508658425181
6680940,293.15085379821585
6680970,293.1508416957451
6681000,293.1508295353032
6681030,293.1508173173227
6681060,293.1508050423869
6681090,293.15079271115724
6681120,293.15078032432217
6681150,293.15076788256266
6681180,293.1507553865312
6681210,293.15074283684186
6681240,293.1507302340711
6681270,293.15071757876933
6681300,293.1507048714794
6681330,293.15069211267274
6681360,293.15067930254185
6681390,293.15066644093224
6681420,293.15065352746024
6681450,293.15064056176516
6681480,293.15062754374765
6681510,293.15061447371545
6681540,293.15060135243345
6681570,293.1505881811092
6681600,293.1505749613487
6681630,293.15076941801794
6681660,293.1512536433793
6681690,293.1518712501557
6681720,293.15250449467305
6681750,293.1530902489848
6681780,293.15359501666677
6681810,293.15400468645925
6681840,293.154320484673
6681870,293.1545495706231
6681900,293.15470464160444
6681930,293.15479876049375
6681960,293.15484449188534
6681990,293.1548535547927
6682020,293.1548360984086
6682050,293.15479963027434
6682080,293.15474988293863
6682110,293.1546893637732
6682140,293.1546183392411
6682170,293.154536773265
6682200,293.1544456217849
6682230,293.1543473420795
6682260,293.1542452797305
6682290,293.1541454019966
6682320,293.1540539008711
6682350,293.15397505648036
6682380,293.1539105901794
6682410,293.1538598632349
6682440,293.1538207461193
6682470,293.1537905787553
6682500,293.15376682779214
6682530,293.15374740077925
6682560,293.15373070701924
6682590,293.1537155947107
6682620,293.15370125146865
6682650,293.1536871142522
6682680,293.15367280109507
6682710,293.1536580632044
6682740,293.1536427510178
6682770,293.15362678926914
6682800,293.153610157793
6682830,293.1535928766459
6682860,293.15357499466245
6682890,293.1535565775462
6682920,293.15353771179844
6682950,293.1535184923186
6682980,293.1534990189276
6683010,293.15347939592385
6683040,293.1534597313819
6683070,293.15344013592244
6683100,293.1534207212039
6683130,293.15340093669374
6683160,293.15337436335716
6683190,293.15333051188946
6683220,293.15326103330864
6683250,293.15316632324294
6683280,293.15305297637667
6683310,293.15293105675727
6683340,293.1528099492916
6683370,293.15269680485426
6683400,293.1525956676737
6683430,293.15250840467604
6683460,293.152435250349
6683490,293.1523759982108
6683520,293.1523298995969
6683550,293.1522962946878
6683580,293.1522748817197
6683610,293.1522652945058
6683640,293.152267454381
6683670,293.1522812436045
6683700,293.15230693249583
6683730,293.15234491344336
6683760,293.1523961053738
6683790,293.1524618094594
6683820,293.15254409198116
6683850,293.1526458830671
6683880,293.15277148453157
6683910,293.15292716117256
6683940,293.15312231788243
6683970,293.15337154114803
6684000,293.1536986242474
6684030,293.15402893689486
6684060,293.1545287818974
6684090,293.1555734391806
6684120,293.1571346117657
6684150,293.1591517762773
6684180,293.1615716716286
6684210,293.16434776029865
6684240,293.1674390055453
6684270,293.17080906366334
6684300,293.17442584041527
6684330,293.1782610688187
6684360,293.18228990283455
6684390,293.18649067313635
6684420,293.1908444527411
6684450,293.1953348958982
6684480,293.19994748742954
6684510,293.20466955260093
6684540,293.2094898192113
6684570,293.2143983099701
6684600,293.21938609479776
6684630,293.2244451477145
6684660,293.2295683694296
6684690,293.2347493514547
6684720,293.2399825099966
6684750,293.24526284228017
6684780,293.25058605038845
6684810,293.25594842424533
6684840,293.2613469457084
6684870,293.26677842404786
6684900,293.2722405161555
6684930,293.2777362314687
6684960,293.2832697074071
6684990,293.2888443415355
6685020,293.29446292219325
6685050,293.30012859995423
6685080,293.3058471464275
6685110,293.31162691243736
6685140,293.3174773199633
6685170,293.3234077064557
6685200,293.32942619096593
6685230,293.3353077103965
6685260,293.34080701519565
6685290,293.3459973051266
6685320,293.3509159890585
6685350,293.35559512154106
6685380,293.36006214379734
6685410,293.36434153884613
6685440,293.3684546109579
6685470,293.37241986609314
6685500,293.37625416427124
6685530,293.37997268504256
6685560,293.38358827599916
6685590,293.3871120295055
6685620,293.3905540429901
6685650,293.3939235660882
6685680,293.39722877908804
6685710,293.40047677283724
6685740,293.4036737721473
6685770,293.4068253930907
6685800,293.4099366601419
6685830,293.413012061576
6685860,293.41605546226094
6685890,293.41907041007875
6685920,293.4220598558385
6685950,293.4250268070162
6685980,293.4279732803292
6686010,293.43090217283924
6686040,293.4338143582132
6686070,293.43671252077536
6686100,293.4395974606559
6686130,293.44247106103984
6686160,293.44533399529513
6686190,293.44818771906876
6686220,293.45103276224086
6686250,293.4538702390718
6686280,293.45670054010964
6686310,293.45952452594025
6686340,293.462342456906
6686370,293.46515499172574
6686400,293.4679622728191
6686430,293.4707648000725
6686460,293.47356260810704
6686490,293.4763560660514
6686520,293.47914510471435
6686550,293.4819299814297
6686580,293.4847105203784
6686610,293.48748687308114
6686640,293.4902587883453
6686670,293.49302613850466
6686700,293.4957886228303
6686730,293.49854574775804
6686760,293.50129786717577
6686790,293.5040518892682
6686820,293.50682403167065
6686850,293.5096358152075
6686880,293.5125047041459
6686910,293.5154355089701
6686940,293.51842039121
6686970,293.52144615708403
6687000,293.5245013216032
6687030,293.52757841220154
6687060,293.5306726732701
6687090,293.5337802909574
6687120,293.536897738935
6687150,293.540021985931
6687180,293.5431507791602
6687210,293.5462826420118
6687240,293.5494166807715
6687270,293.55255239744497
6687300,293.55568958896527
6687330,293.55882830472444
6687360,293.56196881456844
6687390,293.5651115683331
6687420,293.5682571524431
6687450,293.5714062528754
6687480,293.57455962720235
6687510,293.57771808354767
6687540,293.5808824637049
6687570,293.58405362843837
6687600,293.5872324448559
6687630,293.59041977610747
6687660,293.5936164731887
6687690,293.5968233684264
6687720,293.6000412702553
6687750,293.6032709589806
6687780,293.60651318331975
6687810,293.60976865762797
6687840,293.613038059784
6687870,293.6163220297046
