time,hvac_reaZonEas_CO2Zon_y
6663960,630.3058318045076
6663990,630.2285014496756
6664020,630.1510942645086
6664050,630.0736184324084
6664080,629.9960819937444
6664110,629.9184928344048
6664140,629.8408586768011
6664170,629.7631870755316
6664200,629.6854854162173
6664230,629.607760916383
6664260,629.5300206294366
6664290,629.4522714484061
6664320,629.3745201093327
6664350,629.2967731950909
6664380,629.2190371388695
6664410,629.1413182275573
6664440,629.0636226049039
6664470,628.9859562745295
6664500,628.9083251028036
6664530,628.8307348215892
6664560,628.7531910307138
6664590,628.6756992003642
6664620,628.5982646732061
6664650,628.5208926663898
6664680,628.4435882733524
6664710,628.3663564655307
6664740,628.2892020938572
6664770,628.2121298902648
6664800,628.1351444690134
6664830,628.0582503279741
6664860,627.9814518499211
6664890,627.9047533036705
6664920,627.8281588453358
6664950,627.7516725194196
6664980,627.6752982600635
6665010,627.5990398921659
6665040,627.5229011326325
6665070,627.4468855915147
6665100,627.3709967733201
6665130,627.2952380782199
6665160,627.2196128033399
6665190,627.1441241440889
6665220,627.0687751954722
6665250,626.9935689534651
6665280,626.9185083163605
6665310,626.84359608622
6665340,626.7688349702207
6665370,626.694227582142
6665400,626.619776443752
6665430,626.5454840422082
6665460,626.4713526176552
6665490,626.3973845103507
6665520,626.3235818571143
6665550,626.2499467317579
6665580,626.1764811348963
6665610,626.1031869855938
6665640,626.0300661214512
6665670,625.9571203003935
6665700,625.8843512023209
6665730,625.8117604304003
6665760,625.7393495123762
6665790,625.6671199017635
6665820,625.5950729790235
6665850,625.5232100527157
6665880,625.4515323605807
6665910,625.3800410706256
6665940,625.3087372820795
6665970,625.2376220264167
6666000,625.1666962682391
6666030,625.095960906163
6666060,625.0254167736354
6666090,624.95506463971
6666120,624.8849052097781
6666150,624.8149391262374
6666180,624.7451669691416
6666210,624.6755892567526
6666240,624.6062064461069
6666270,624.5370189334963
6666300,624.4680270548927
6666330,624.399231086369
6666360,624.3306312444563
6666390,624.2622276864467
6666420,624.1940205106782
6666450,624.126009756755
6666480,624.0581954057666
6666510,623.9905773804304
6666540,623.9231555452543
6666570,623.8559297065847
6666600,623.7888996127294
6666630,623.7220649539601
6666660,623.6554253625537
6666690,623.5889804127714
6666720,623.522729620841
6666750,623.4566724449138
6666780,623.3908082849993
6666810,623.3251364829036
6666840,623.2596563221249
6666870,623.194367027798
6666900,623.1292677665534
6666930,623.0643576464607
6666960,622.9996357168894
6666990,622.9351009684502
6667020,622.8707523328773
6667050,622.8065886829221
6667080,622.7426088323452
6667110,622.6788115357829
6667140,622.6151954887071
6667170,622.5517593274501
6667200,622.4885016290998
6667230,622.4254175139727
6667260,622.3624958556858
6667290,622.2997245071464
6667320,622.2370914777629
6667350,622.1745852794073
6667380,622.11219498809
6667410,622.049910219884
6667440,621.9877210872586
6667470,621.9256181526013
6667500,621.8635923844128
6667530,621.8016351126306
6667560,621.7397379987034
6667590,621.6778930136218
6667620,621.6160924105337
6667650,621.5543287039285
6667680,621.4925946533949
6667710,621.4308832509178
6667740,621.3691877111125
6667770,621.3075014639492
6667800,621.245818149562
6667830,621.184131614828
6667860,621.1224359114264
6667890,621.0607252951282
6667920,620.9989942261142
6667950,620.9372373700793
6667980,620.8754496000271
6668010,620.8136259985508
6668040,620.7517618604819
6668070,620.6898526958312
6668100,620.6278942328787
6668130,620.5658824213706
6668160,620.5038134357153
6668190,620.4416836781336
6668220,620.3794897817141
6668250,620.3172286133182
6668280,620.2548972762942
6668310,620.1924931129839
6668340,620.1300137069674
6668370,620.0674568850457
6668400,620.0048207189304
6668430,619.9421035266356
6668460,619.8793038735337
6668490,619.8164205731138
6668520,619.7534526873792
6668550,619.6903995269327
6668580,619.6272606507185
6668610,619.5640358654119
6668640,619.5007252245051
6668670,619.4373290270341
6668700,619.3738478159952
6668730,619.310282376435
6668760,619.2466337332387
6668790,619.182903148618
6668820,619.1190921192966
6668850,619.055202373415
6668880,618.9912358671874
6668910,618.9271947812706
6668940,618.8630815169067
6668970,618.7988986918349
6669000,618.7346491359777
6669030,618.6703358869241
6669060,618.6059621852318
6669090,618.5415314695551
6669120,618.4770473715854
6669150,618.4125137108877
6669180,618.3479344895607
6669210,618.2833138868108
6669240,618.2186562534237
6669270,618.1539661061267
6669300,618.0892481218933
6669330,618.0245071321792
6669360,617.9597481171213
6669390,617.894976199696
6669420,617.8301966398642
6669450,617.7654148287027
6669480,617.7006362825489
6669510,617.6358666371576
6669540,617.5711116418953
6669570,617.5063771539723
6669600,617.4416691327331
6669630,617.3769936340009
6669660,617.3123571668882
6669690,617.2477656655127
6669720,617.1832253384658
6669750,617.1187425441674
6669780,617.0543237329337
6669810,616.9899754272752
6669840,616.9257042124389
6669870,616.8615167298718
6669900,616.7974196718473
6669930,616.7334197767136
6669960,616.6695238243628
6669990,616.6057386320568
6670020,616.5420710503449
6670050,616.4785279592288
6670080,616.4151162644899
6670110,616.3518428942797
6670140,616.2887147958136
6670170,616.2257389323606
6670200,616.162922280372
6670230,616.100271826865
6670260,616.0377945669799
6670290,615.975497501777
6670320,615.9133876362288
6670350,615.8514719774327
6670380,615.7897575330405
6670410,615.728251309873
6670440,615.666960312831
6670470,615.6058915438797
6670500,615.5450520013949
6670530,615.4844486795923
6670560,615.4240885682613
6670590,615.3639786525944
6670620,615.3041259133272
6670650,615.2445373270095
6670680,615.1852198664308
6670710,615.1261805013168
6670740,615.0674261962486
6670770,615.0089639147538
6670800,614.9508006220136
6670830,614.892938442815
6670860,614.8353769572252
6670890,614.7781137689767
6670920,614.7211455868147
6670950,614.6644695964123
6670980,614.6080827368106
6671010,614.5519820068065
6671040,614.4961644130308
6671070,614.4406269516329
6671100,614.3853666017421
6671130,614.3303803175163
6671160,614.2756650198746
6671190,614.2212175901103
6671220,614.1670348656687
6671250,614.1131136380931
6671280,614.0594506526481
6671310,614.0060426094344
6671340,613.9528861655668
6671370,613.8999779382843
6671400,613.8473145087128
6671430,613.7948924261298
6671460,613.7427082125691
6671490,613.6907583676428
6671520,613.639039373434
6671550,613.5875476994217
6671580,613.5362798073281
6671610,613.4852321558529
6671640,613.4344012052624
6671670,613.3837834217442
6671700,613.3333752816394
6671730,613.2831732753126
6671760,613.2331739109187
6671790,613.183373717798
6671820,613.1337692497201
6671850,613.0843570878102
6671880,613.0351338432664
6671910,612.9860961598275
6671940,612.9372407160032
6671970,612.8885642270909
6672000,612.8400634469799
6672030,612.7917351697257
6672060,612.7435762309976
6672090,612.6955835092285
6672120,612.6477539267213
6672150,612.6000844505105
6672180,612.5525720930709
6672210,612.505213912945
6672240,612.4580070151543
6672270,612.4109485515586
6672300,612.364035721033
6672330,612.3172657696161
6672360,612.2706359904568
6672390,612.2241437237575
6672420,612.1777863565624
6672450,612.1315613225266
6672480,612.0854661015455
6672510,612.039498219344
6672540,611.9936552470164
6672570,611.9479348004661
6672600,611.902334539833
6672630,611.8568652543381
6672660,611.8115022105101
6672690,611.7662507925173
6672720,611.7211340082331
6672750,611.6761568846416
6672780,611.631285919146
6672810,611.5865192459338
6672840,611.5418550574396
6672870,611.4972916030273
6672900,611.4528271876084
6672930,611.4084601699667
6672960,611.364188960887
6672990,611.3200120211022
6673020,611.2759278590903
6673050,611.2319350288159
6673080,611.1880321273577
6673110,611.1442177925039
6673140,611.1004907003294
6673170,611.0568495627563
6673200,611.013293125119
6673230,610.969820163724
6673260,610.9264294855501
6673290,610.8831199199483
6673320,610.8398903218869
6673350,610.796739567913
6673380,610.7536665538668
6673410,610.7106701927014
6673440,610.6677494122976
6673470,610.6249031533761
6673500,610.5821303674276
6673530,610.5394300147208
6673560,610.4968010623398
6673590,610.4542424833666
6673620,610.4117532520573
6673650,610.3693323448239
6673680,610.3269787376571
6673710,610.2846914044421
6673740,610.2424693153393
6673770,610.2003114352225
6673800,610.1582167221743
6673830,610.1161841215554
6673860,610.0742125333928
6673890,610.0323009562449
6673920,609.9904486642411
6673950,609.9486551641305
6673980,609.9069201325731
6674010,609.8652433874886
6674040,609.8236248647913
6674070,609.7820645995702
6674100,609.7405627108902
6674130,609.6991193901811
6674160,609.6577348897607
6674190,609.616409516613
6674220,609.5751436257376
6674250,609.5339376153692
6674280,609.49279192335
6674310,609.4517070244375
6674340,609.4106834284515
6674370,609.3697216802784
6674400,609.3288223587859
6674430,608.3868691394541
6674460,606.4729800370451
6674490,604.6880072343897
6674520,603.0244557798399
6674550,601.5740193873742
6674580,600.2889943297465
6674610,599.1022970169408
6674640,597.9730089497468
6674670,596.8812885243606
6674700,595.8186402814705
6674730,594.7815831398865
6674760,593.7684700526419
6674790,592.7780281739067
6674820,591.809082826411
6674850,590.8604566646992
6674880,589.9308777969248
6674910,589.0190134560816
6674940,588.1233328824629
6674970,587.242331832043
6675000,586.3745610864979
6675030,585.518861320762
6675060,584.6740464983621
6675090,583.8391937834218
6675120,583.0133482495364
6675150,582.1956928711935
6675180,581.3855857951161
6675210,580.5823653642087
6675240,579.7854859177368
6675270,578.9945080329769
6675300,578.2090113812435
6675330,577.4285658087099
6675360,576.6528463174845
6675390,575.8815569264013
6675420,575.1144098544631
6675450,574.3511556030099
6675480,573.591569530196
6675510,572.835417441905
6675540,572.082484694663
6675570,571.3325759598504
6675600,570.5855064463088
6675630,569.8411047023592
6675660,569.0991990485282
6675690,568.3606889990482
6675720,567.6307772101252
6675750,566.9164463826693
6675780,566.2216689586968
6675810,565.5471889558241
6675840,564.8922469923012
6675870,564.2554181562017
6675900,563.6352126210153
6675930,563.0282939910743
6675960,562.4293005280027
6675990,561.836183114712
6676020,561.2475036237955
6676050,560.6622123128967
6676080,560.0796700088092
6676110,559.4995509165082
6676140,558.9217205100643
6676170,558.3461423841367
6676200,557.7728260774327
6676230,557.2017988195335
6676260,556.6330906208757
6676290,556.066729564323
6676320,555.5027393620697
6676350,554.9411394960649
6676380,554.3819465363255
6676410,553.8251747878387
6676440,553.2708375761506
6676470,552.7189473561772
6676500,552.1695158517822
6676530,551.6225540047596
6676560,551.078071603483
6676590,550.5360767750228
6676620,549.9965755925263
6676650,549.4595719298161
6676680,548.9250675382993
6676710,548.3931048203577
6676740,547.8631468458907
6676770,547.3226302481967
6676800,546.7362428512209
6676830,546.0722325326846
6676860,545.3227022245856
6676890,544.4994165400427
6676920,543.6226816367677
6676950,542.7130466456487
6676980,541.7874482251149
6677010,540.8578184648475
6677040,539.9459056654521
6677070,539.0343374196933
6677100,538.0844416399849
6677130,537.1008505219671
6677160,536.0949917219643
6677190,535.075191003586
6677220,534.0474177537677
6677250,533.0162896141144
6677280,531.9851873602083
6677310,530.9567045916144
6677340,529.9326890189707
6677370,528.913647872022
6677400,527.873386277283
6677430,526.8035335727999
6677460,525.7160050497181
6677490,524.6094101005401
6677520,523.486850572438
6677550,522.3523172295431
6677580,521.2087172768406
6677610,520.0575879202682
6677640,518.8994338630052
6677670,517.7341881605528
6677700,516.5614328075917
6677730,515.3804715353382
6677760,514.1904130306702
6677790,512.9902042569989
6677820,511.8041153037224
6677850,510.6616637817179
6677880,509.5639256953786
6677910,508.5089872981336
6677940,507.4935352260467
6677970,506.51523626045196
6678000,505.57206635669047
6678030,504.6615307679652
6678060,503.78070459822897
6678090,502.92661320255513
6678120,502.0964682968124
6678150,501.28770665097875
6678180,500.49796092848504
6678210,499.72505236254716
6678240,498.9670055174103
6678270,498.22205814591115
6678300,497.4886562766124
6678330,496.7654403199483
6678360,496.05122906524156
6678390,495.34500366841473
6678420,494.64589149407317
6678450,493.9531502327059
6678480,493.26615303298183
6678510,492.5829919776517
6678540,491.8839375845262
6678570,491.15761308351927
6678600,490.40732868495
6678630,489.63895682492966
6678660,488.8572892486089
6678690,488.065840362037
6678720,487.2672565231425
6678750,486.4636004835472
6678780,485.6564888318598
6678810,484.8470962760516
6678840,484.03633729995363
6678870,483.22498791191447
6678900,482.4137233347698
6678930,481.60313291285155
6678960,480.79373793948736
6678990,479.98601326450535
6679020,479.18040193582004
6679050,478.37732894477676
6679080,477.5772421395628
6679110,476.7810023162168
6679140,475.9902233699544
6679170,475.20695324062586
6679200,474.4331673982551
6679230,473.6703806356849
6679260,472.9194522459327
6679290,472.18059135948107
6679320,471.45355223483693
6679350,470.7377617062719
6679380,470.0324747326739
6679410,469.33690574312567
6679440,468.6503056513743
6679470,467.972002803539
6679500,467.3014328235874
6679530,466.6381342238228
6679560,465.9817465017678
6679590,465.3320034545227
6679620,464.688710954503
6679650,464.0517361721908
6679680,463.4210057623907
6679710,462.7964790304796
6679740,462.17814364653213
6679770,461.5660054692139
6679800,460.9600797967074
6679830,460.36038819083734
6679860,459.7669502749459
6679890,459.17978557712826
6679920,458.59890297901654
6679950,458.02431024529875
6679980,457.4559966997931
6680010,456.89395543628893
6680040,456.33815336759255
6680070,455.78856954461963
6680100,455.2451599630741
6680130,454.7078801147646
6680160,454.1766548649918
6680190,453.65146150253355
6680220,453.13218017291155
6680250,452.61878114152614
6680280,452.11119553708227
6680310,451.60933625949446
6680340,451.1131210683047
6680370,450.62245854333116
6680400,450.13732095566786
6680430,449.65760629867697
6680460,449.1832358473376
6680490,448.7141187181195
6680520,448.2501818953327
6680550,447.7913470436826
6680580,447.33754038171156
6680610,446.8886893189497
6680640,446.44472119205244
6680670,446.0055641533362
6680700,445.571147891227
6680730,445.1414038669785
6680760,444.716265369936
6680790,444.2956674984858
6680820,443.87954713070354
6680850,443.4678429143543
6680880,443.0604952682322
6680910,442.6574463803472
6680940,442.25864019445345
6680970,441.8640223839599
6681000,441.4735403170477
6681030,441.0871430168507
6681060,440.70478111844676
6681090,440.32640682298455
6681120,439.95197384909875
6681150,439.5814373820803
6681180,439.21475402148707
6681210,438.85188172786366
6681240,438.4927797691048
6681270,438.1374086668901
6681300,437.78573014353736
6681330,437.43770706958156
6681360,437.0933034123545
6681390,436.752484185794
6681420,436.4152154016717
6681450,436.0814640223975
6681480,435.75119791550287
6681510,435.42438580989096
6681540,435.1009972538986
6681570,434.7810025751988
6681600,434.4643727946907
6681630,434.16014960765915
6681660,433.8769386400806
6681690,433.61507069557655
6681720,433.37402776618995
6681750,433.1536241337392
6681780,432.953757202236
6681810,432.77433812274876
6681840,432.6152684776134
6681870,432.4764374528897
6681900,432.3576998205179
6681930,432.25888737377784
6681960,432.17978457248074
6681990,432.12014358306163
6682020,432.07969199649824
6682050,432.05811856388624
6682080,432.0550974455969
6682110,432.07028155076625
6682140,432.1033041739847
6682170,432.15377983441584
6682200,432.22131194768656
6682230,432.3054964619668
6682260,432.4059314406441
6682290,432.5222271523083
6682320,432.6540097477446
6682350,432.8009254208016
6682380,432.9626449290095
6682410,433.1388615146204
6682440,433.3292888120046
6682470,433.5336580446184
6682500,433.75171554134846
6682530,433.9832206925452
6682560,434.2279443170573
6682590,434.48566726950577
6682620,434.7561792268535
6682650,435.0392776180282
6682680,435.33476669308993
6682710,435.6424567167418
6682740,435.9621632720634
6682770,436.29370665853384
6682800,436.6369113736364
6682830,436.99160566827345
6682860,437.3576211673105
6682890,437.734792563773
6682920,438.1229569294511
6682950,438.5219527803732
6682980,438.93161969084684
6683010,439.3517986379729
6683040,439.78233263060804
6683070,440.22306717858993
6683100,440.6738504442185
6683130,441.1345331410531
6683160,441.6049683115058
6683190,442.0850110891034
6683220,442.57451846333953
6683250,443.0733491319266
6683280,443.5813633439453
6683310,444.09842282876474
6683340,444.6243907205016
6683370,445.1591315953826
6683400,445.7025115131906
6683430,446.2543982362581
6683460,446.8146614473425
6683490,447.3831733023834
6683520,447.95980994500434
6683550,448.5444518205801
6683580,449.13698387167125
6683610,449.73729414286254
6683640,450.3452738063513
6683670,450.96081525451814
6683700,451.5838127295888
6683730,452.214160401888
6683760,452.85175403561146
6683790,453.4964892265109
6683820,454.14826349674644
6683850,454.8069758889263
6683880,455.47253247908276
6683910,456.1448469673034
6683940,456.823839710922
6683970,457.5094318521908
6684000,458.2015416481985
6684030,458.9000810463019
6684060,459.60495727916594
6684090,460.316071243438
6684120,461.0333293836611
6684150,461.7566439000857
6684180,462.48592388517426
6684210,463.22107133741156
6684240,463.96198430096024
6684270,464.7085620979657
6684300,465.4607080071224
6684330,466.21833005873793
6684360,466.98133965656484
6684390,467.7496506185448
6684420,468.5231779814494
6684450,469.3018374371996
6684480,470.08554497660873
6684510,470.8742170079892
6684540,471.66777029720197
6684570,472.466121995092
6684600,473.26918941377716
6684630,474.0768896702474
6684660,474.889139073605
6684690,475.70585227014715
6684720,476.5269406341485
6684750,477.35231063416705
6684780,478.1818601470558
6684810,479.0154740999762
6684840,479.85301580496485
6684870,480.694411844282
6684900,481.5395430096571
6684930,482.3877662847763
6684960,483.23725353825705
6684990,484.08341022681725
6685020,484.9207699619717
6685050,485.74513804581227
6685080,486.5545955156654
6685110,487.34909368874594
6685140,488.12970285391077
6685170,488.89838556737726
6685200,489.6710576495879
6685230,490.453129831693
6685260,491.2312287156025
6685290,492.0049567806393
6685320,492.7729525982117
6685350,493.53415690360134
6685380,494.28769469602634
6685410,495.0328655187892
6685440,495.76914868864276
6685470,496.4961707485015
6685500,497.213635369152
6685530,497.92132372448856
6685560,498.61912247983213
6685590,499.306980986834
6685620,499.9848677531327
6685650,500.65276704035745
6685680,501.3106918607734
6685710,501.9586833878573
6685740,502.59679792557
6685770,503.22509844759486
6685800,503.8436543869949
6685830,504.4525447965364
6685860,505.0518555634534
6685890,505.6416740178981
6685920,506.22208233003533
6685950,506.7931701334599
6685980,507.3550255775077
6686010,507.90775608875384
6686040,508.4514394905654
6686070,508.9862132845801
6686100,509.51214771939004
6686130,510.0293723349848
6686160,510.53797467153447
6686190,511.0380791352303
6686220,511.52977718794784
6686250,512.0131901240071
6686280,512.4884128977163
6686310,512.9555638816676
6686340,513.4147390198627
6686370,513.8660541555807
6686400,514.3096051348809
6686430,514.745505332259
6686460,515.1738496324247
6686490,515.5947491784161
6686520,516.0082971730658
6686550,516.4146025113563
6686580,516.8137561046509
6686610,517.2058648171887
6686640,517.5910223866091
6686670,517.9693217722286
6686700,518.3408574919777
6686730,518.7057241555644
6686760,519.064013379056
6686790,519.4158081004908
6686820,519.7611742874702
6686850,520.1001586011064
6686880,520.4328008202139
6686910,520.7591572950212
6686940,521.0793176473269
6686970,521.3934009340228
6687000,521.7015366927867
6687030,522.003846699609
6687060,522.3004379497593
6687090,522.5914055861106
6687120,522.8768384986789
6687150,523.1568224011639
6687180,523.4314399741625
6687210,523.7007701463305
6687240,523.9648880781779
6687270,524.2238659344566
6687300,524.4777737846397
6687330,524.7266801563204
6687360,524.9706522319042
6687390,525.2097559068453
6687420,525.4440558712541
6687450,525.6736157354397
6687480,525.8984981514188
6687510,526.1187649113758
6687540,526.3344770336805
6687570,526.5456948289977
6687600,526.7524779532968
6687630,526.9548854536632
6687660,527.1529758040205
6687690,527.3468069291999
6687720,527.5364362200926
6687750,527.7219205438113
6687780,527.9033162513463
6687810,528.0806791836203
6687840,528.2540646760566
6687870,528.4235275614959
6687900,528.5891221712561
6687930,528.7509023343198
