time,hvac_reaZonEas_TZon_y
6657060,293.69896975849696
6657090,293.6983070550382
6657120,293.6976436889306
6657150,293.6969796406281
6657180,293.6963148948694
6657210,293.6956494404345
6657240,293.69498326991743
6657270,293.69431637951277
6657300,293.6936487688117
6657330,293.692980440632
6657360,293.6923114008337
6657390,293.6916416581606
6657420,293.6909712240883
6657450,293.690300112684
6657480,293.6896283404738
6657510,293.6889559263173
6657540,293.68828289129186
6657570,293.6876092585802
6657600,293.6869350533663
6657630,293.68626030273566
6657660,293.68558503558074
6657690,293.6849092825112
6657720,293.68423307576774
6657750,293.6835564491404
6657780,293.68287943788937
6657810,293.6822020786709
6657840,293.6815244094648
6657870,293.6808464695048
6657900,293.6801682992127
6657930,293.67948994013426
6657960,293.6788114348774
6657990,293.67813282705373
6658020,293.6774541612206
6658050,293.67677548282774
6658080,293.67609683816323
6658110,293.6754182743036
6658140,293.67473983906456
6658170,293.67406158095446
6658200,293.67338354912835
6658230,293.67270579334513
6658260,293.672028363926
6658290,293.67135131171347
6658320,293.6706746880336
6658350,293.66999854465894
6658380,293.6693229337733
6658410,293.6686479079376
6658440,293.66797352005705
6658470,293.6672998233507
6658500,293.6666268713216
6658530,293.66595471772837
6658560,293.6652834165588
6658590,293.66461302200383
6658620,293.6639435884331
6658650,293.6632751703718
6658680,293.6626078224788
6658710,293.6619415995267
6658740,293.661276556382
6658770,293.66061274798636
6658800,293.6599502293401
6658830,293.65928905548634
6658860,293.6586292814957
6658890,293.6579709624533
6658920,293.6573141534458
6658950,293.65665890955086
6658980,293.65600528582615
6659010,293.6553533373011
6659040,293.65470311896837
6659070,293.65405468577757
6659100,293.6534080916249
6659130,293.65276339209356
6659160,293.6521206422317
6659190,293.65147989685636
6659220,293.65084121066786
6659250,293.6502046382924
6659280,293.6495702342966
6659310,293.6489380531972
6659340,293.6483081494679
6659370,293.6476805775465
6659400,293.64705539184484
6659430,293.64643264675885
6659460,293.64581239668274
6659490,293.6451946960233
6659520,293.644579599217
6659550,293.64396716075055
6659580,293.64335743518336
6659610,293.64275050790206
6659640,293.64214637982155
6659670,293.64154514355283
6659700,293.6409468202712
6659730,293.64035147868424
6659760,293.63975917821745
6659790,293.63916996928106
6659820,293.6385839066343
6659850,293.6380010456131
6659880,293.637421443116
6659910,293.63684515651016
6659940,293.6362722438448
6659970,293.6357027632706
6660000,293.63513677216264
6660030,293.634574003408
6660060,293.6340140198293
6660090,293.633457004099
6660120,293.6329030821976
6660150,293.6323527876624
6660180,293.6318064193152
6660210,293.63126170478984
6660240,293.6307197727603
6660270,293.6301805841431
6660300,293.6296439928584
6660330,293.6291097977949
6660360,293.62857775317735
6660390,293.6280475684109
6660420,293.62751897777025
6660450,293.6269918926648
6660480,293.6264660258276
6660510,293.62594107306563
6660540,293.62541681790793
6660570,293.6248930272571
6660600,293.6243695416901
6660630,293.62384615122943
6660660,293.623322688722
6660690,293.62279898696846
6660720,293.622274945053
6660750,293.6217498937034
6660780,293.6212244944077
6660810,293.6206985505412
6660840,293.6201718473679
6660870,293.6196442522708
6660900,293.6191156213349
6660930,293.6185857715342
6660960,293.6180544755856
6660990,293.6175214568893
6661020,293.616986395634
6661050,293.6164489575831
6661080,293.6159086905309
6661110,293.6153650841908
6661140,293.6148176278396
6661170,293.6142657335904
6661200,293.6137088484696
6661230,293.6131464068735
6661260,293.61257777571075
6661290,293.6120022766755
6661320,293.61141934120656
6661350,293.6108282460423
6661380,293.61022832330406
6661410,293.60961893153785
6661440,293.6089993278705
6661470,293.608368900769
6661500,293.6077271189699
6661530,293.6070734294027
6661560,293.60640734461134
6661590,293.6057283820878
6661620,293.60503616006486
6661650,293.6043303956522
6661680,293.603610923649
6661710,293.60287760156274
6661740,293.602130412441
6661770,293.60136934493386
6661800,293.6005945729553
6661830,293.5998049223328
6661860,293.5990029695153
6661890,293.59818818669754
6661920,293.597360680507
6661950,293.59652082981717
6661980,293.59566904016555
6662010,293.59480576103243
6662040,293.5939315075088
6662070,293.59304674655283
6662100,293.5921519648973
6662130,293.5912476733396
6662160,293.59033439390043
6662190,293.589412643224
6662220,293.5884829303248
6662250,293.58754576380414
6662280,293.58660165265815
6662310,293.5856511048184
6662340,293.58469462572174
6662370,293.58373271722894
6662400,293.5827658767976
6662430,293.58179459683856
6662460,293.5808193642181
6662490,293.57984065988154
6662520,293.5788589585758
6662550,293.57787472865186
6662580,293.5768884319313
6662610,293.57590052362065
6662640,293.5749114522654
6662670,293.57392165973266
6662700,293.57293158121416
6662730,293.57194164524674
6662760,293.5709522737432
6662790,293.56996388203146
6662820,293.5689768788987
6662850,293.5679916666394
6662880,293.5670086411046
6662910,293.5660281917536
6662940,293.56505070170493
6662970,293.5640765477882
6663000,293.5631061005957
6663030,293.5621397245334
6663060,293.56117777787233
6663090,293.56022061279987
6663120,293.55926857547064
6663150,293.55832200605744
6663180,293.5573812388024
6663210,293.5564466020689
6663240,293.55551841834017
6663270,293.55459700429986
6663300,293.5536826709097
6663330,293.5527757234753
6663360,293.5518764724116
6663390,293.55098520399383
6663420,293.55010220376596
6663450,293.5492277539805
6663480,293.5483621322028
6663510,293.5475056108928
6663540,293.54665845729556
6663570,293.5458209334404
6663600,293.5449932961769
6663630,293.54417547550224
6663660,293.54336732854557
6663690,293.542569046502
6663720,293.5417808824605
6663750,293.5410030411715
6663780,293.5402356642275
6663810,293.53947881277014
6663840,293.53873252840935
6663870,293.5379967877541
6663900,293.5372715203083
6663930,293.5365566139114
6663960,293.53585192049064
6663990,293.53515726207206
6664020,293.53447243633894
6664050,293.5337972213563
6664080,293.5331313803929
6664110,293.532474665939
6664140,293.5318268230505
6664170,293.53118759228255
6664200,293.5305567122072
6664230,293.52993392152507
6664260,293.52931896081986
6664290,293.5287115739819
6664320,293.52811150930904
6664350,293.52751852040933
6664380,293.5269323668849
6664410,293.5263528148306
6664440,293.5257796371699
6664470,293.5252126138625
6664500,293.5246515320075
6664530,293.52409618586415
6664560,293.52354637680025
6664590,293.52300191319614
6664620,293.5224626103025
6664650,293.5219282900745
6664680,293.52139878098205
6664710,293.5208739178111
6664740,293.5203535414517
6664770,293.51983749869134
6664800,293.51932564200325
6664830,293.5188178293408
6664860,293.5183139239422
6664890,293.5178137941351
6664920,293.5173173131597
6664950,293.5168243589906
6664980,293.51633481417974
6665010,293.5158485657
6665040,293.5153655048057
6665070,293.51488552689443
6665100,293.5144085313871
6665130,293.51393442160827
6665160,293.51346310467727
6665190,293.51299449140765
6665220,293.5125284962093
6665250,293.512065036999
6665280,293.5116040351121
6665310,293.5111454152239
6665340,293.51068910526624
6665370,293.5102350363551
6665400,293.50978314271276
6665430,293.5093333635432
6665460,293.50888563328607
6665490,293.50843990140777
6665520,293.5079961116525
6665550,293.5075542120626
6665580,293.50711415407
6665610,293.50667589172303
6665640,293.50623938152404
6665670,293.50580458238693
6665700,293.5053714555829
6665730,293.5049399646598
6665760,293.50451007536236
6665790,293.50408175554435
6665820,293.50365497507966
6665850,293.50322970577275
6665880,293.5028059212642
6665910,293.5023835969378
6665940,293.50196270981985
6665970,293.5015432384835
6666000,293.50112516294604
6666030,293.500708464567
6666060,293.50029312594404
6666090,293.4998791308078
6666120,293.4994664639161
6666150,293.4990551109465
6666180,293.49864505839025
6666210,293.49823629344274
6666240,293.49782880389836
6666270,293.4974225780426
6666300,293.49701760454445
6666330,293.49661387235284
6666360,293.4962113705923
6666390,293.4958100884597
6666420,293.4954100151249
6666450,293.49501113963134
6666480,293.494613450802
6666510,293.4942169371455
6666540,293.49382158676883
6666570,293.49342738728853
6666600,293.4930343257522
6666630,293.4926423885584
6666660,293.49225156138533
6666690,293.49186182912115
6666720,293.4914731758018
6666750,293.49108558455276
6666780,293.4906990375367
6666810,293.49031351590736
6666840,293.4899289997684
6666870,293.48954546814093
6666900,293.4891628989333
6666930,293.48878126892265
6666960,293.48840055373824
6666990,293.48802072785634
6667020,293.4876417645981
6667050,293.487263636135
6667080,293.48688631350694
6667110,293.486509766638
6667140,293.48613396436525
6667170,293.4857588744775
6667200,293.4853844637505
6667230,293.48501094048754
6667260,293.4846385102075
6667290,293.4842672358442
6667320,293.48389715567924
6667350,293.4835283223172
6667380,293.4831608007033
6667410,293.482794662062
6667440,293.482429980119
6667470,293.4820668285798
6667500,293.4817052791734
6667530,293.4813453997194
6667560,293.480987253261
6667590,293.48063089770903
6667620,293.4802763850206
6667650,293.4799237607931
6667680,293.4795730641119
6667710,293.479224327572
6667740,293.4788775774241
6667770,293.47853283381284
6667800,293.4781901110796
6667830,293.47784941810954
6667860,293.477510758706
6667890,293.47717413197967
6667920,293.47683953274304
6667950,293.47650695189895
6667980,293.47617637682225
6668010,293.47584779172627
6668040,293.4755211780113
6668070,293.4751965145965
6668100,293.4748737782292
6668130,293.47455294377517
6668160,293.4742339844866
6668190,293.47391687224956
6668220,293.4736015778114
6668250,293.4732880709885
6668280,293.4729763208544
6668310,293.4726662959113
6668340,293.4723579642434
6668370,293.47205129365386
6668400,293.4717462517879
6668430,293.47144280624065
6668460,293.4711409246506
6668490,293.4708405747834
6668520,293.4705417246001
6668550,293.47024434231787
6668580,293.46994839645885
6668610,293.46965385588874
6668640,293.46936068984866
6668670,293.4690688679766
6668700,293.4687783603228
6668730,293.46848913735636
6668760,293.46820116996713
6668790,293.46791442946085
6668820,293.46762888754813
6668850,293.46734451632864
6668880,293.46706128827145
6668910,293.4667791761899
6668940,293.4664981532131
6668970,293.46621819275435
6669000,293.4659392684762
6669030,293.4656613542509
6669060,293.46538442412435
6669090,293.4651084522712
6669120,293.46483341295027
6669150,293.46455928046106
6669180,293.464286029095
6669210,293.46401363308894
6669240,293.4637420665778
6669270,293.46347130354496
6669300,293.4632013177735
6669330,293.46293208279775
6669360,293.4626635718548
6669390,293.4623957578365
6669420,293.462128613242
6669450,293.46186211013105
6669480,293.46159622007855
6669510,293.4613309141296
6669540,293.4610661627562
6669570,293.4608019358154
6669600,293.4605382025091
6669630,293.4602749313436
6669660,293.46001211606404
6669690,293.459749700617
6669720,293.45948764357723
6669750,293.4592259086948
6669780,293.45896446059396
6669810,293.45870326352
6669840,293.458442280934
6669870,293.4581814753528
6669900,293.45792080828113
6669930,293.45766024018457
6669960,293.45739973046807
6669990,293.45713923747047
6670020,293.4568787184513
6670050,293.4566181295846
6670080,293.4563574259501
6670110,293.4560965615316
6670140,293.45583548920865
6670170,293.45557416075695
6670200,293.455312526845
6670230,293.45505053703585
6670260,293.4547881397875
6670290,293.4545252824572
6670320,293.4542619113053
6670350,293.4539979715023
6670380,293.4537334071368
6670410,293.45346816122316
6670440,293.4532021757175
6670470,293.45293539152397
6670500,293.452667748515
6670530,293.4523991855435
6670560,293.45212964046397
6670590,293.4518590501477
6670620,293.4515873505079
6670650,293.4513144765226
6670680,293.4510403622559
6670710,293.4507649408884
6670740,293.4504881445305
6670770,293.4502099044971
6670800,293.4499301514541
6670830,293.4496487522699
6670860,293.4493657559862
6670890,293.4490811535198
6670920,293.44879488694255
6670950,293.4485069327726
6670980,293.44821723964105
6671010,293.4479257524337
6671040,293.44763241031353
6671070,293.4473371477638
6671100,293.44703989633456
6671130,293.4467405859207
6671160,293.44643914567
6671190,293.4461355047304
6671220,293.4458295929006
6671250,293.4455213412182
6671280,293.4452106824791
6671310,293.44489755170247
6671340,293.444581886531
6671370,293.44426362758287
6671400,293.4439427187442
6671430,293.4436191074046
6671460,293.44329274464513
6671490,293.4429635853871
6671520,293.4426315885032
6671550,293.4422967169002
6671580,293.44195893756955
6671610,293.4416182216127
6671640,293.4412745442426
6671670,293.44092788476115
6671700,293.4405782265242
6671730,293.4402255568809
6671760,293.43986986710917
6671790,293.4395111523308
6671820,293.43914941142384
6671850,293.4387846469222
6671880,293.43841686491214
6671910,293.4380460749224
6671940,293.43767228981153
6671970,293.43729552565287
6672000,293.43691580161874
6672030,293.4365331398617
6672060,293.43614756540137
6672090,293.4357591060034
6672120,293.43536779206914
6672150,293.43497365652104
6672180,293.4345767346898
6672210,293.43417706420894
6672240,293.4337746849047
6672270,293.4333696386948
6672300,293.4329619694848
6672330,293.43255172307266
6672360,293.4321389470494
6672390,293.43172369070874
6672420,293.43130600495437
6672450,293.4308859422155
6672480,293.4304635563589
6672510,293.43003890260735
6672540,293.42961203746063
6672570,293.4291830186168
6672600,293.42875190489923
6672630,293.4283186710782
6672660,293.42788368047036
6672690,293.42744688359096
6672720,293.4270081843695
6672750,293.42656787610406
6672780,293.42612660756646
6672810,293.42568463117743
6672840,293.4252422092011
6672870,293.4247996101449
6672900,293.42435710624545
6672930,293.4239149714785
6672960,293.423473479955
6672990,293.4230329046286
6673020,293.42259351625586
6673050,293.4221555825699
6673080,293.42171936762315
6673110,293.4212851312737
6673140,293.4208531287892
6673170,293.4204236105478
6673200,293.4199968218177
6673230,293.41957300260117
6673260,293.4191523876983
6673290,293.41873520617463
6673320,293.4183216817967
6673350,293.4179120328933
6673380,293.4175064723835
6673410,293.4171052078287
6673440,293.416708441495
6673470,293.4163163704313
6673500,293.4159291865536
6673530,293.4155470767395
6673560,293.41517022292385
6673590,293.41479880228627
6673620,293.41443298711636
6673650,293.4140729451467
6673680,293.41371883958846
6673710,293.4133708292386
6673740,293.413029068587
6673770,293.412693707923
6673800,293.4123648934418
6673830,293.41204273597384
6673860,293.4117271170626
6673890,293.41141892556817
6673920,293.4111203221246
6673950,293.4108333047236
6673980,293.4105595491405
6674010,293.41030061701986
6674040,293.4100579803137
6674070,293.4098330411068
6674100,293.40962714776526
6674130,293.4094416081805
6674160,293.409277700441
6674190,293.40913668181946
6674220,293.4090197960087
6674250,293.40892827911455
6674280,293.40886336459346
6674310,293.40882628731754
6674340,293.4088182869245
6674370,293.4088406105079
6674400,293.4088945149373
6674430,293.34160448020305
6674460,293.19632015444193
6674490,293.0560923307031
6674520,292.9319351260591
6674550,292.8549448431403
6674580,292.8193626420156
6674610,292.80730641344695
6674640,292.8056923795099
6674670,292.8073214776392
6674700,292.8087676941095
6674730,292.80875309073525
6674760,292.80704764996983
6674790,292.8038092723769
6674820,292.7993246803247
6674850,292.7938839575307
6674880,292.7877291635369
6674910,292.78104717348367
6674940,292.7739772186741
6674970,292.76661327973136
6675000,292.75903112650474
6675030,292.7512796156971
6675060,292.74340158643236
6675090,292.7354260825345
6675120,292.72738092782174
6675150,292.7192893634388
6675180,292.7111695762168
6675210,292.7030413240583
6675240,292.694919295324
6675270,292.6868201917411
6675300,292.6787598827945
6675330,292.67074871569974
6675360,292.66279587386447
6675390,292.65491197574255
6675420,292.64710527228385
6675450,292.6393816602794
6675480,292.63174616177514
6675510,292.62420312296314
6675540,292.6167554997003
6675570,292.6094039529378
6675600,292.6021487757097
6675630,292.59498842248263
6675660,292.58790169211085
6675690,292.58092212273795
6675720,292.5741423785975
6675750,292.56775872793366
6675780,292.56199937947235
6675810,292.55703465178925
6675840,292.5529646410524
6675870,292.54980393248184
6675900,292.5475157020643
6675930,292.5459416331742
6675960,292.54468312855937
6675990,292.5436403128344
6676020,292.5427876433899
6676050,292.5421005211432
6676080,292.5415460915065
6676110,292.54109008303504
6676140,292.54070314164994
6676170,292.54036349182905
6676200,292.54005668688256
6676230,292.539774802793
6676260,292.5395146443795
6676290,292.5392757101218
6676320,292.5390582698167
6676350,292.53886226573826
6676380,292.53868668165114
6676410,292.53852945651084
6676440,292.53838792447806
6676470,292.53825897898463
6676500,292.53813951405175
6676530,292.53802697147484
6676560,292.53791983983893
6676590,292.53781770888367
6676620,292.5377209080966
6676650,292.5376300884577
6676680,292.5375459624995
6676710,292.5375375906733
6676740,292.5375720472711
6676770,292.5373753486619
6676800,292.53618731668973
6676830,292.5327789131702
6676860,292.5259900604517
6676890,292.5151981523809
6676920,292.5004419287854
6676950,292.48231226834355
6676980,292.46171997558025
6677010,292.43967250221294
6677040,292.4197778663706
6677070,292.3989595577662
6677100,292.37408051098606
6677130,292.3470909108283
6677160,292.31987328798857
6677190,292.29349790428324
6677220,292.2684939258786
6677250,292.24511524157174
6677280,292.22346632643826
6677310,292.20357421143325
6677340,292.1854101828955
6677370,292.18179905601016
6677400,292.24715594532233
6677430,292.30447434600666
6677460,292.35417684955553
6677490,292.3977947849103
6677520,292.437202585322
6677550,292.47379454455347
6677580,292.5085173227934
6677610,292.54199841502134
6677640,292.57464407199615
6677670,292.60671956679874
6677700,292.6383942410288
6677730,292.6697699639562
6677760,292.70090095075903
6677790,292.7318036773369
6677820,292.7624069473414
6677850,292.7924106937468
6677880,292.8214968168526
6677910,292.84938192204197
6677940,292.87583915503745
6677970,292.9007428259848
6678000,292.9240421161427
6678030,292.94572672459896
6678060,292.9658117677228
6678090,292.98433500844607
6678120,293.0013550212966
6678150,293.0169462539864
6678180,293.031192844807
6678210,293.04418339890725
6678240,293.05600742505294
6678270,293.0667530995321
6678300,293.0765058167549
6678330,293.0853471977463
6678360,293.0933544211803
6678390,293.1005998192753
6678420,293.10715070051765
6678450,293.1130693572785
6678480,293.1184132060518
6678510,293.12334481583724
6678540,293.1295556912796
6678570,293.1377356235586
6678600,293.14714934152556
6678630,293.15699991731145
6678660,293.166732084322
6678690,293.17598741959875
6678720,293.18453230036727
6678750,293.19221776962786
6678780,293.1989458077108
6678810,293.2046921872566
6678840,293.2094666933725
6678870,293.2133004193869
6678900,293.21624224120933
6678930,293.2183537508142
6678960,293.21970421648217
6678990,293.22036589204413
6679020,293.2204116489894
6679050,293.21991345098695
6679080,293.2189419073346
6679110,293.2175650778431
6679140,293.21584637473654
6679170,293.2138457174623
6679200,293.21161955621807
6679230,293.20921965347486
6679260,293.2066930908934
6679290,293.20408292272765
6679320,293.20142967787103
6679350,293.19877146499294
6679380,293.19614364051586
6679410,293.1935780742069
6679440,293.19110231156174
6679470,293.1887390375996
6679500,293.18650568079374
6679530,293.1844146740401
6679560,293.18247382302735
6679590,293.1806866599229
6679620,293.17905353930354
6679650,293.1775721493055
6679680,293.17623760684603
6679710,293.17504363299014
6679740,293.1739827663866
6679770,293.17304678513614
6679800,293.17222699731565
6679830,293.1715145207756
6679860,293.17090033477257
6679890,293.17037556201444
6679920,293.16993126098623
6679950,293.1695591230741
6679980,293.1692506961961
6680010,293.16899863926153
6680040,293.16879516041047
6680070,293.16863410895655
6680100,293.16850862201375
6680130,293.1684131436864
6680160,293.16834220345044
6680190,293.1682914314588
6680220,293.1682554500498
6680250,293.1682313782237
6680280,293.1682155245155
6680310,293.1682046917854
6680340,293.1681955632269
6680370,293.168186608411
6680400,293.1681741410081
6680430,293.16816010997627
6680460,293.16813922301407
6680490,293.16811155816566
6680520,293.1680761158211
6680550,293.16803203441805
6680580,293.1679786949532
6680610,293.16791563742356
6680640,293.1678425470542
6680670,293.1677592394075
6680700,293.1676656390653
6680730,293.1675617667595
6680760,293.16744772885045
6680790,293.1673237059701
6680820,293.16718994131526
6680850,293.167046729264
6680880,293.1668944050248
6680910,293.1667333356995
6680940,293.1665639126696
6680970,293.1663865450322
6681000,293.1662016538516
6681030,293.1660096670949
6681060,293.1658110152056
6681090,293.1656061272921
6681120,293.16539542790093
6681150,293.1651793343259
6681180,293.16495825439836
6681210,293.1647325847063
6681240,293.16450270919694
6681270,293.1642689981223
6681300,293.1640318072905
6681330,293.1637914775848
6681360,293.16354833471405
6681390,293.1633026891595
6681420,293.16305483628753
6681450,293.16280505660035
6681480,293.1625536161002
6681510,293.1623007667455
6681540,293.1620467469804
6681570,293.1617917823193
6681600,293.16153608598063
6681630,293.16152077439676
6681660,293.161935613038
6681690,293.1627229979562
6681720,293.163807632941
6681750,293.1651307088905
6681780,293.1666416484187
6681810,293.1682956923291
6681840,293.17005404541555
6681870,293.17188198715945
6681900,293.17375047349805
6681930,293.1756328884569
6681960,293.17750773640046
6681990,293.1793566239367
6682020,293.18116364708237
6682050,293.18291698839516
6682080,293.1846052862187
6682110,293.1862144835242
6682140,293.1877275063879
6682170,293.18912700801326
6682200,293.19039862749133
6682230,293.1915340126508
6682260,293.1925299153404
6682290,293.19339277993686
6682320,293.1941344511368
6682350,293.19477013929776
6682380,293.19531590309424
6682410,293.1957865050233
6682440,293.1961946946634
6682470,293.1965513230413
6682500,293.1968656968571
6682530,293.19714587865553
6682560,293.19739888164247
6682590,293.19763079368505
6682620,293.19784687052214
6682650,293.1980516187829
6682680,293.198248875281
6682710,293.1984418826403
6682740,293.1986333599306
6682770,293.1988255673495
6682800,293.1990203646285
6682830,293.1992192633735
6682860,293.1994234737822
6682890,293.19963394712636
6682920,293.19985141229876
6682950,293.2000764165279
6682980,293.2003093582781
6683010,293.2005505080242
6683040,293.20080002239126
6683070,293.2010579575883
6683100,293.2013242839216
6683130,293.201598900765
6683160,293.20188165188125
6683190,293.2021723372132
6683220,293.20247072025876
6683250,293.20277653839247
6683280,293.2030895113762
6683310,293.2034093572534
6683340,293.2037358064274
6683370,293.2040686255286
6683400,293.2044076395755
6683430,293.20475277317354
6683460,293.20510408508943
6683490,293.20546178629667
6683520,293.20582624653986
6683550,293.20619791823316
6683580,293.2065773548436
6683610,293.2069651510878
6683640,293.2073619645308
6683670,293.20776841728195
6683700,293.20818512041313
6683730,293.2086125559626
6683760,293.209051123944
6683790,293.20950105622694
6683820,293.209962496643
6683850,293.21043544594636
6683880,293.21091980311553
6683910,293.2114153083825
6683940,293.21192162432084
6683970,293.2124383667512
6684000,293.212965183037
6684030,293.2135017484396
6684060,293.21404788122413
6684090,293.2146041240245
6684120,293.2151708688829
6684150,293.21574756268774
6684180,293.2163333342987
6684210,293.216927530657
6684240,293.21752977071145
6684270,293.2181397519113
6684300,293.2187571492991
6684330,293.2193816454362
6684360,293.220013068278
6684390,293.22065148870007
6684420,293.22129726150735
6684450,293.2219510037456
6684480,293.2226134467193
6684510,293.2232853601525
6684540,293.22396744262943
6684570,293.22466025524176
6684600,293.22536419561885
6684630,293.2260795158206
6684660,293.22680632706505
6684690,293.2275446621633
6684720,293.2282944964132
6684750,293.2290558240525
6684780,293.22982869380394
6684810,293.2306132771158
6684840,293.23140994900245
6684870,293.23221832412804
6684900,293.23303859521644
6684930,293.2337297068649
6684960,293.23258044921766
6684990,293.22779954754577
6685020,293.2196776143549
6685050,293.2097026350044
6685080,293.1994306367547
6685110,293.1899420252528
6685140,293.1817915022127
6685170,293.1751300826633
6685200,293.16989650857215
6685230,293.1657459383768
6685260,293.1623567483642
6685290,293.1597356230097
6685320,293.15775899775434
6685350,293.15630086435715
6685380,293.15524337654057
6685410,293.15448604876406
6685440,293.15394917092067
6685470,293.1535727703776
6685500,293.15330796396535
6685530,293.15311700133407
6685560,293.1529769797845
6685590,293.15287394714795
6685620,293.15279650813073
6685650,293.1527348938127
6685680,293.1526826803085
6685710,293.1526368233258
6685740,293.1525957615983
6685770,293.1525579679837
6685800,293.15252181551347
6685830,293.15248574825137
6685860,293.1524506521611
6685890,293.1524193108893
6685920,293.15239285939197
6685950,293.1523706202325
6685980,293.1523506179849
6686010,293.15233277842884
6686040,293.1523156349249
6686070,293.1522999572969
6686100,293.15228449187066
6686130,293.1522697368081
6686160,293.15225479061985
6686190,293.1522401908094
6686220,293.1522253321258
6686250,293.15221069997756
6686280,293.15219580486615
6686310,293.1521810627623
6686340,293.15216605327055
6686370,293.1521511550013
6686400,293.15213599165537
6686430,293.15212092112154
6686460,293.1521055866682
6686490,293.15209033865284
6686520,293.1520748218824
6686550,293.1520593938109
6686580,293.15204368489594
6686610,293.1520280748799
6686640,293.1520123006003
6686670,293.15199636360137
6686700,293.1519802999876
6686730,293.1519641631498
6686760,293.1519490354745
6686790,293.15193996713606
6686820,293.15194586403027
6686850,293.15197375015435
6686880,293.1520214362908
6686910,293.15207620470545
6686940,293.1521230713056
6686970,293.1521536469465
6687000,293.15216819778
6687030,293.1521714918644
6687060,293.1521679676603
6687090,293.15215991190047
6687120,293.1521482480359
6687150,293.1521337732718
6687180,293.1521175670704
6687210,293.15210071126324
6687240,293.1520839645325
6687270,293.1520677189053
6687300,293.152052151943
6687330,293.1520373732995
6687360,293.15202347608886
6687390,293.1520105246078
6687420,293.15199853804893
6687450,293.1519874954486
6687480,293.15197735325387
6687510,293.15196805994697
6687540,293.15195956194896
6687570,293.15195180384404
6687600,293.15194472795173
6687630,293.1519382753318
6687660,293.15193238761475
6687690,293.15192700847524
6687720,293.15192208428095
6687750,293.151917564134
6687780,293.15191339970534
6687810,293.15190954511263
6687840,293.1519059569115
